source;target;edge_type;weight
"Moreau2200_GBOOKSph45";"Moreau2200_GBOOKSph46";"precedence";"1"
"Moreau2200_GBOOKSph46";"Moreau2200_GBOOKSph47";"precedence";"1"
"Moreau2200_GBOOKSph47";"Moreau2200_GBOOKSph48";"precedence";"1"
"Moreau2200_GBOOKSph48";"Moreau2200_GBOOKSph49";"precedence";"1"
"Moreau2200_GBOOKSph49";"Moreau2200_GBOOKSph50";"precedence";"1"
"Moreau2200_GBOOKSph50";"Moreau2200_GBOOKSph51";"precedence";"1"
"Moreau2200_GBOOKSph51";"Moreau2200_GBOOKSph52";"precedence";"1"
"Moreau2200_GBOOKSph52";"Moreau2200_GBOOKSph53";"precedence";"1"
"Moreau2200_GBOOKSph53";"Moreau2200_GBOOKSph54";"precedence";"1"
"Moreau2200_GBOOKSph54";"Moreau2200_GBOOKSph55";"precedence";"1"
"Moreau2200_GBOOKSph55";"Moreau2200_GBOOKSph56";"precedence";"1"
"Moreau2200_GBOOKSph56";"Moreau2200_GBOOKSph57";"precedence";"1"
"Moreau2200_GBOOKSph57";"Moreau2200_GBOOKSph58";"precedence";"1"
"Moreau2200_GBOOKSph58";"Moreau2200_GBOOKSph59";"precedence";"1"
"Moreau2200_GBOOKSph59";"Moreau2200_GBOOKSph60";"precedence";"1"
"Moreau2200_GBOOKSph60";"Moreau2200_GBOOKSph61";"precedence";"1"
"Moreau2200_GBOOKSph61";"Moreau2200_GBOOKSph62";"precedence";"1"
"Moreau2142_GBOOKSph0";"Moreau2142_GBOOKSph1";"precedence";"1"
"Moreau2142_GBOOKSph1";"Moreau2142_GBOOKSph2";"precedence";"1"
"Moreau2142_GBOOKSph2";"Moreau2142_GBOOKSph3";"precedence";"1"
"Moreau2142_GBOOKSph3";"Moreau2142_GBOOKSph4";"precedence";"1"
"Moreau2142_GBOOKSph4";"Moreau2142_GBOOKSph5";"precedence";"1"
"Moreau2142_GBOOKSph5";"Moreau2142_GBOOKSph6";"precedence";"1"
"Moreau2142_GBOOKSph6";"Moreau2142_GBOOKSph7";"precedence";"1"
"Moreau2142_GBOOKSph7";"Moreau2142_GBOOKSph8";"precedence";"1"
"Moreau2142_GBOOKSph8";"Moreau2142_GBOOKSph9";"precedence";"1"
"Moreau2142_GBOOKSph9";"Moreau2142_GBOOKSph10";"precedence";"1"
"Moreau2142_GBOOKSph10";"Moreau2142_GBOOKSph11";"precedence";"1"
"Moreau2142_GBOOKSph11";"Moreau2142_GBOOKSph12";"precedence";"1"
"Moreau2142_GBOOKSph12";"Moreau2142_GBOOKSph13";"precedence";"1"
"Moreau2142_GBOOKSph13";"Moreau2142_GBOOKSph14";"precedence";"1"
"Moreau2142_GBOOKSph14";"Moreau2142_GBOOKSph15";"precedence";"1"
"Moreau2142_GBOOKSph15";"Moreau2142_GBOOKSph16";"precedence";"1"
"Moreau2142_GBOOKSph16";"Moreau2142_GBOOKSph17";"precedence";"1"
"Moreau2142_GBOOKSph17";"Moreau2142_GBOOKSph18";"precedence";"1"
"Moreau2142_GBOOKSph18";"Moreau2142_GBOOKSph19";"precedence";"1"
"Moreau2142_GBOOKSph19";"Moreau2142_GBOOKSph20";"precedence";"1"
"Moreau2142_GBOOKSph20";"Moreau2142_GBOOKSph21";"precedence";"1"
"Moreau2142_GBOOKSph21";"Moreau2142_GBOOKSph22";"precedence";"1"
"Moreau2142_GBOOKSph22";"Moreau2142_GBOOKSph23";"precedence";"1"
"Moreau2142_GBOOKSph23";"Moreau2142_GBOOKSph24";"precedence";"1"
"Moreau2142_GBOOKSph24";"Moreau2142_GBOOKSph25";"precedence";"1"
"Moreau2142_GBOOKSph25";"Moreau2142_GBOOKSph26";"precedence";"1"
"Moreau2142_GBOOKSph26";"Moreau2142_GBOOKSph27";"precedence";"1"
"Moreau2142_GBOOKSph27";"Moreau2142_GBOOKSph28";"precedence";"1"
"Moreau2142_GBOOKSph28";"Moreau2142_GBOOKSph29";"precedence";"1"
"Moreau2142_GBOOKSph29";"Moreau2142_GBOOKSph30";"precedence";"1"
"Moreau2142_GBOOKSph30";"Moreau2142_GBOOKSph31";"precedence";"1"
"Moreau2142_GBOOKSph31";"Moreau2142_GBOOKSph32";"precedence";"1"
"Moreau2142_GBOOKSph32";"Moreau2142_GBOOKSph33";"precedence";"1"
"Moreau2142_GBOOKSph33";"Moreau2142_GBOOKSph34";"precedence";"1"
"Moreau2142_GBOOKSph34";"Moreau2142_GBOOKSph35";"precedence";"1"
"Moreau2142_GBOOKSph35";"Moreau2142_GBOOKSph36";"precedence";"1"
"Moreau2142_GBOOKSph36";"Moreau2142_GBOOKSph37";"precedence";"1"
"Moreau2142_GBOOKSph37";"Moreau2142_GBOOKSph38";"precedence";"1"
"Moreau2142_GBOOKSph38";"Moreau2142_GBOOKSph39";"precedence";"1"
"Moreau2142_GBOOKSph39";"Moreau2142_GBOOKSph40";"precedence";"1"
"Moreau2142_GBOOKSph40";"Moreau2142_GBOOKSph41";"precedence";"1"
"Moreau2142_GBOOKSph41";"Moreau2142_GBOOKSph42";"precedence";"1"
"Moreau2142_GBOOKSph42";"Moreau2142_GBOOKSph43";"precedence";"1"
"Moreau2142_GBOOKSph43";"Moreau2142_GBOOKSph44";"precedence";"1"
"Moreau2175_GBOOKSph0";"Moreau2175_GBOOKSph1";"precedence";"1"
"Moreau2175_GBOOKSph1";"Moreau2175_GBOOKSph2";"precedence";"1"
"Moreau2175_GBOOKSph2";"Moreau2175_GBOOKSph3";"precedence";"1"
"Moreau2175_GBOOKSph3";"Moreau2175_GBOOKSph4";"precedence";"1"
"Moreau2175_GBOOKSph4";"Moreau2175_GBOOKSph5";"precedence";"1"
"Moreau2175_GBOOKSph5";"Moreau2175_GBOOKSph6";"precedence";"1"
"Moreau2175_GBOOKSph6";"Moreau2175_GBOOKSph7";"precedence";"1"
"Moreau2175_GBOOKSph7";"Moreau2175_GBOOKSph8";"precedence";"1"
"Moreau2175_GBOOKSph8";"Moreau2175_GBOOKSph9";"precedence";"1"
"Moreau2175_GBOOKSph9";"Moreau2175_GBOOKSph10";"precedence";"1"
"Moreau2175_GBOOKSph10";"Moreau2175_GBOOKSph11";"precedence";"1"
"Moreau2106_GBOOKSph0";"Moreau2106_GBOOKSph1";"precedence";"1"
"Moreau2106_GBOOKSph1";"Moreau2106_GBOOKSph2";"precedence";"1"
"Moreau2106_GBOOKSph2";"Moreau2106_GBOOKSph3";"precedence";"1"
"Moreau2106_GBOOKSph3";"Moreau2106_GBOOKSph4";"precedence";"1"
"Moreau2106_GBOOKSph4";"Moreau2106_GBOOKSph5";"precedence";"1"
"Moreau2106_GBOOKSph5";"Moreau2106_GBOOKSph6";"precedence";"1"
"Moreau2106_GBOOKSph6";"Moreau2106_GBOOKSph7";"precedence";"1"
"Moreau2106_GBOOKSph7";"Moreau2106_GBOOKSph8";"precedence";"1"
"Moreau2106_GBOOKSph8";"Moreau2106_GBOOKSph9";"precedence";"1"
"Moreau2106_GBOOKSph9";"Moreau2106_GBOOKSph10";"precedence";"1"
"Moreau2106_GBOOKSph10";"Moreau2106_GBOOKSph11";"precedence";"1"
"Moreau2106_GBOOKSph11";"Moreau2106_GBOOKSph12";"precedence";"1"
"Moreau2106_GBOOKSph12";"Moreau2106_GBOOKSph13";"precedence";"1"
"Moreau2106_GBOOKSph13";"Moreau2106_GBOOKSph14";"precedence";"1"
"Moreau2106_GBOOKSph14";"Moreau2106_GBOOKSph15";"precedence";"1"
"Moreau2106_GBOOKSph15";"Moreau2106_GBOOKSph16";"precedence";"1"
"Moreau2106_GBOOKSph16";"Moreau2106_GBOOKSph17";"precedence";"1"
"Moreau2106_GBOOKSph17";"Moreau2106_GBOOKSph18";"precedence";"1"
"Moreau2106_GBOOKSph18";"Moreau2106_GBOOKSph19";"precedence";"1"
"Moreau2106_GBOOKSph19";"Moreau2106_GBOOKSph20";"precedence";"1"
"Moreau2106_GBOOKSph20";"Moreau2106_GBOOKSph21";"precedence";"1"
"Moreau2106_GBOOKSph21";"Moreau2106_GBOOKSph22";"precedence";"1"
"Moreau2106_GBOOKSph22";"Moreau2106_GBOOKSph23";"precedence";"1"
"Moreau2106_GBOOKSph23";"Moreau2106_GBOOKSph24";"precedence";"1"
"Moreau2131_GBOOKSph0";"Moreau2131_GBOOKSph1";"precedence";"1"
"Moreau2131_GBOOKSph1";"Moreau2131_GBOOKSph2";"precedence";"1"
"Moreau2131_GBOOKSph2";"Moreau2131_GBOOKSph3";"precedence";"1"
"Moreau2131_GBOOKSph3";"Moreau2131_GBOOKSph4";"precedence";"1"
"Moreau2131_GBOOKSph4";"Moreau2131_GBOOKSph5";"precedence";"1"
"Moreau2131_GBOOKSph5";"Moreau2131_GBOOKSph6";"precedence";"1"
"Moreau2131_GBOOKSph6";"Moreau2131_GBOOKSph7";"precedence";"1"
"Moreau2131_GBOOKSph7";"Moreau2131_GBOOKSph8";"precedence";"1"
"Moreau2131_GBOOKSph8";"Moreau2131_GBOOKSph9";"precedence";"1"
"Moreau2131_GBOOKSph9";"Moreau2131_GBOOKSph10";"precedence";"1"
"Moreau2131_GBOOKSph10";"Moreau2131_GBOOKSph11";"precedence";"1"
"Moreau2131_GBOOKSph11";"Moreau2131_GBOOKSph12";"precedence";"1"
"Moreau2131_GBOOKSph12";"Moreau2131_GBOOKSph13";"precedence";"1"
"Moreau2131_GBOOKSph13";"Moreau2131_GBOOKSph14";"precedence";"1"
"Moreau2131_GBOOKSph14";"Moreau2131_GBOOKSph15";"precedence";"1"
"Moreau2131_GBOOKSph15";"Moreau2131_GBOOKSph16";"precedence";"1"
"Moreau2131_GBOOKSph16";"Moreau2131_GBOOKSph17";"precedence";"1"
"Moreau2131_GBOOKSph17";"Moreau2131_GBOOKSph18";"precedence";"1"
"Moreau2131_GBOOKSph18";"Moreau2131_GBOOKSph19";"precedence";"1"
"Moreau2131_GBOOKSph19";"Moreau2131_GBOOKSph20";"precedence";"1"
"Moreau2131_GBOOKSph20";"Moreau2131_GBOOKSph21";"precedence";"1"
"Moreau2131_GBOOKSph21";"Moreau2131_GBOOKSph22";"precedence";"1"
"Moreau2131_GBOOKSph22";"Moreau2131_GBOOKSph23";"precedence";"1"
"Moreau2131_GBOOKSph23";"Moreau2131_GBOOKSph24";"precedence";"1"
"Moreau2131_GBOOKSph24";"Moreau2131_GBOOKSph25";"precedence";"1"
"Moreau2131_GBOOKSph25";"Moreau2131_GBOOKSph26";"precedence";"1"
"Moreau2131_GBOOKSph26";"Moreau2131_GBOOKSph27";"precedence";"1"
"Moreau2131_GBOOKSph27";"Moreau2131_GBOOKSph28";"precedence";"1"
"Moreau2131_GBOOKSph28";"Moreau2131_GBOOKSph29";"precedence";"1"
"Moreau2131_GBOOKSph29";"Moreau2131_GBOOKSph30";"precedence";"1"
"Moreau2131_GBOOKSph30";"Moreau2131_GBOOKSph31";"precedence";"1"
"Moreau2131_GBOOKSph31";"Moreau2131_GBOOKSph32";"precedence";"1"
"Moreau2131_GBOOKSph32";"Moreau2131_GBOOKSph33";"precedence";"1"
"Moreau2131_GBOOKSph33";"Moreau2131_GBOOKSph34";"precedence";"1"
"Moreau2131_GBOOKSph34";"Moreau2131_GBOOKSph35";"precedence";"1"
"Moreau2131_GBOOKSph35";"Moreau2131_GBOOKSph36";"precedence";"1"
"Moreau2131_GBOOKSph36";"Moreau2131_GBOOKSph37";"precedence";"1"
"Moreau2131_GBOOKSph37";"Moreau2131_GBOOKSph38";"precedence";"1"
"Moreau2131_GBOOKSph38";"Moreau2131_GBOOKSph39";"precedence";"1"
"Moreau2131_GBOOKSph39";"Moreau2131_GBOOKSph40";"precedence";"1"
"Moreau2187_GBOOKSph0";"Moreau2187_GBOOKSph1";"precedence";"1"
"Moreau2187_GBOOKSph1";"Moreau2187_GBOOKSph2";"precedence";"1"
"Moreau2187_GBOOKSph2";"Moreau2187_GBOOKSph3";"precedence";"1"
"Moreau2187_GBOOKSph3";"Moreau2187_GBOOKSph4";"precedence";"1"
"Moreau2187_GBOOKSph4";"Moreau2187_GBOOKSph5";"precedence";"1"
"Moreau2187_GBOOKSph5";"Moreau2187_GBOOKSph6";"precedence";"1"
"Moreau2187_GBOOKSph6";"Moreau2187_GBOOKSph7";"precedence";"1"
"Moreau2187_GBOOKSph7";"Moreau2187_GBOOKSph8";"precedence";"1"
"Moreau2187_GBOOKSph8";"Moreau2187_GBOOKSph9";"precedence";"1"
"Moreau2187_GBOOKSph9";"Moreau2187_GBOOKSph10";"precedence";"1"
"Moreau2187_GBOOKSph10";"Moreau2187_GBOOKSph11";"precedence";"1"
"Moreau2187_GBOOKSph11";"Moreau2187_GBOOKSph12";"precedence";"1"
"Moreau2187_GBOOKSph12";"Moreau2187_GBOOKSph13";"precedence";"1"
"Moreau2187_GBOOKSph13";"Moreau2187_GBOOKSph14";"precedence";"1"
"Moreau2187_GBOOKSph14";"Moreau2187_GBOOKSph15";"precedence";"1"
"Moreau2187_GBOOKSph15";"Moreau2187_GBOOKSph16";"precedence";"1"
"Moreau2187_GBOOKSph16";"Moreau2187_GBOOKSph17";"precedence";"1"
"Moreau2187_GBOOKSph17";"Moreau2187_GBOOKSph18";"precedence";"1"
"Moreau2187_GBOOKSph18";"Moreau2187_GBOOKSph19";"precedence";"1"
"Moreau2187_GBOOKSph19";"Moreau2187_GBOOKSph20";"precedence";"1"
"Moreau2187_GBOOKSph20";"Moreau2187_GBOOKSph21";"precedence";"1"
"Moreau2187_GBOOKSph21";"Moreau2187_GBOOKSph22";"precedence";"1"
"Moreau2187_GBOOKSph22";"Moreau2187_GBOOKSph23";"precedence";"1"
"Moreau2161_GBOOKSph0";"Moreau2161_GBOOKSph1";"precedence";"1"
"Moreau2161_GBOOKSph1";"Moreau2161_GBOOKSph2";"precedence";"1"
"Moreau2161_GBOOKSph2";"Moreau2161_GBOOKSph3";"precedence";"1"
"Moreau2161_GBOOKSph3";"Moreau2161_GBOOKSph4";"precedence";"1"
"Moreau2161_GBOOKSph4";"Moreau2161_GBOOKSph5";"precedence";"1"
"Moreau2161_GBOOKSph5";"Moreau2161_GBOOKSph6";"precedence";"1"
"Moreau2161_GBOOKSph6";"Moreau2161_GBOOKSph7";"precedence";"1"
"Moreau2161_GBOOKSph7";"Moreau2161_GBOOKSph8";"precedence";"1"
"Moreau2161_GBOOKSph8";"Moreau2161_GBOOKSph9";"precedence";"1"
"Moreau2161_GBOOKSph9";"Moreau2161_GBOOKSph10";"precedence";"1"
"Moreau2161_GBOOKSph10";"Moreau2161_GBOOKSph11";"precedence";"1"
"Moreau2161_GBOOKSph11";"Moreau2161_GBOOKSph12";"precedence";"1"
"Moreau2161_GBOOKSph12";"Moreau2161_GBOOKSph13";"precedence";"1"
"Moreau2161_GBOOKSph13";"Moreau2161_GBOOKSph14";"precedence";"1"
"Moreau2161_GBOOKSph14";"Moreau2161_GBOOKSph15";"precedence";"1"
"Moreau2161_GBOOKSph15";"Moreau2161_GBOOKSph16";"precedence";"1"
"Moreau2161_GBOOKSph16";"Moreau2161_GBOOKSph17";"precedence";"1"
"Moreau2161_GBOOKSph17";"Moreau2161_GBOOKSph18";"precedence";"1"
"Moreau2161_GBOOKSph18";"Moreau2161_GBOOKSph19";"precedence";"1"
"Moreau2161_GBOOKSph19";"Moreau2161_GBOOKSph20";"precedence";"1"
"Moreau2161_GBOOKSph20";"Moreau2161_GBOOKSph21";"precedence";"1"
"Moreau2161_GBOOKSph21";"Moreau2161_GBOOKSph22";"precedence";"1"
"Moreau2161_GBOOKSph22";"Moreau2161_GBOOKSph23";"precedence";"1"
"Moreau2161_GBOOKSph23";"Moreau2161_GBOOKSph24";"precedence";"1"
"Moreau2161_GBOOKSph24";"Moreau2161_GBOOKSph25";"precedence";"1"
"Moreau2161_GBOOKSph25";"Moreau2161_GBOOKSph26";"precedence";"1"
"Moreau2161_GBOOKSph26";"Moreau2161_GBOOKSph27";"precedence";"1"
"Moreau2161_GBOOKSph27";"Moreau2161_GBOOKSph28";"precedence";"1"
"Moreau2161_GBOOKSph28";"Moreau2161_GBOOKSph29";"precedence";"1"
"Moreau2161_GBOOKSph29";"Moreau2161_GBOOKSph30";"precedence";"1"
"Moreau2161_GBOOKSph30";"Moreau2161_GBOOKSph31";"precedence";"1"
"Moreau2161_GBOOKSph31";"Moreau2161_GBOOKSph32";"precedence";"1"
"Moreau2161_GBOOKSph32";"Moreau2161_GBOOKSph33";"precedence";"1"
"Moreau2161_GBOOKSph33";"Moreau2161_GBOOKSph34";"precedence";"1"
"Moreau2103_GBOOKSph0";"Moreau2103_GBOOKSph1";"precedence";"1"
"Moreau2103_GBOOKSph1";"Moreau2103_GBOOKSph2";"precedence";"1"
"Moreau2103_GBOOKSph2";"Moreau2103_GBOOKSph3";"precedence";"1"
"Moreau2103_GBOOKSph3";"Moreau2103_GBOOKSph4";"precedence";"1"
"Moreau2103_GBOOKSph4";"Moreau2103_GBOOKSph5";"precedence";"1"
"Moreau2103_GBOOKSph5";"Moreau2103_GBOOKSph6";"precedence";"1"
"Moreau2103_GBOOKSph6";"Moreau2103_GBOOKSph7";"precedence";"1"
"Moreau2103_GBOOKSph7";"Moreau2103_GBOOKSph8";"precedence";"1"
"Moreau2103_GBOOKSph8";"Moreau2103_GBOOKSph9";"precedence";"1"
"Moreau2103_GBOOKSph9";"Moreau2103_GBOOKSph10";"precedence";"1"
"Moreau2103_GBOOKSph10";"Moreau2103_GBOOKSph11";"precedence";"1"
"Moreau2103_GBOOKSph11";"Moreau2103_GBOOKSph12";"precedence";"1"
"Moreau2103_GBOOKSph12";"Moreau2103_GBOOKSph13";"precedence";"1"
"Moreau2103_GBOOKSph13";"Moreau2103_GBOOKSph14";"precedence";"1"
"Moreau2103_GBOOKSph14";"Moreau2103_GBOOKSph15";"precedence";"1"
"Moreau2103_GBOOKSph15";"Moreau2103_GBOOKSph16";"precedence";"1"
"Moreau2103_GBOOKSph16";"Moreau2103_GBOOKSph17";"precedence";"1"
"Moreau2103_GBOOKSph17";"Moreau2103_GBOOKSph18";"precedence";"1"
"Moreau2103_GBOOKSph18";"Moreau2103_GBOOKSph19";"precedence";"1"
"Moreau2128_GBOOKSph0";"Moreau2128_GBOOKSph1";"precedence";"1"
"Moreau2128_GBOOKSph1";"Moreau2128_GBOOKSph2";"precedence";"1"
"Moreau2128_GBOOKSph2";"Moreau2128_GBOOKSph3";"precedence";"1"
"Moreau2128_GBOOKSph3";"Moreau2128_GBOOKSph4";"precedence";"1"
"Moreau2128_GBOOKSph4";"Moreau2128_GBOOKSph5";"precedence";"1"
"Moreau2128_GBOOKSph5";"Moreau2128_GBOOKSph6";"precedence";"1"
"Moreau2128_GBOOKSph6";"Moreau2128_GBOOKSph7";"precedence";"1"
"Moreau2128_GBOOKSph7";"Moreau2128_GBOOKSph8";"precedence";"1"
"Moreau2128_GBOOKSph8";"Moreau2128_GBOOKSph9";"precedence";"1"
"Moreau2128_GBOOKSph9";"Moreau2128_GBOOKSph10";"precedence";"1"
"Moreau2128_GBOOKSph10";"Moreau2128_GBOOKSph11";"precedence";"1"
"Moreau2128_GBOOKSph11";"Moreau2128_GBOOKSph12";"precedence";"1"
"Moreau2128_GBOOKSph12";"Moreau2128_GBOOKSph13";"precedence";"1"
"Moreau2128_GBOOKSph13";"Moreau2128_GBOOKSph14";"precedence";"1"
"Moreau2128_GBOOKSph14";"Moreau2128_GBOOKSph15";"precedence";"1"
"Moreau2128_GBOOKSph15";"Moreau2128_GBOOKSph16";"precedence";"1"
"Moreau2128_GBOOKSph16";"Moreau2128_GBOOKSph17";"precedence";"1"
"Moreau2128_GBOOKSph17";"Moreau2128_GBOOKSph18";"precedence";"1"
"Moreau2128_GBOOKSph18";"Moreau2128_GBOOKSph19";"precedence";"1"
"Moreau2128_GBOOKSph19";"Moreau2128_GBOOKSph20";"precedence";"1"
"Moreau2128_GBOOKSph20";"Moreau2128_GBOOKSph21";"precedence";"1"
"Moreau2128_GBOOKSph21";"Moreau2128_GBOOKSph22";"precedence";"1"
"Moreau2128_GBOOKSph22";"Moreau2128_GBOOKSph23";"precedence";"1"
"Moreau2128_GBOOKSph23";"Moreau2128_GBOOKSph24";"precedence";"1"
"Moreau2128_GBOOKSph24";"Moreau2128_GBOOKSph25";"precedence";"1"
"Moreau2128_GBOOKSph25";"Moreau2128_GBOOKSph26";"precedence";"1"
"Moreau2128_GBOOKSph26";"Moreau2128_GBOOKSph27";"precedence";"1"
"Moreau2128_GBOOKSph27";"Moreau2128_GBOOKSph28";"precedence";"1"
"Moreau2128_GBOOKSph28";"Moreau2128_GBOOKSph29";"precedence";"1"
"Moreau2128_GBOOKSph29";"Moreau2128_GBOOKSph30";"precedence";"1"
"Moreau2128_GBOOKSph30";"Moreau2128_GBOOKSph31";"precedence";"1"
"Moreau2128_GBOOKSph31";"Moreau2128_GBOOKSph32";"precedence";"1"
"Moreau2128_GBOOKSph32";"Moreau2128_GBOOKSph33";"precedence";"1"
"Moreau2128_GBOOKSph33";"Moreau2128_GBOOKSph34";"precedence";"1"
"Moreau2128_GBOOKSph34";"Moreau2128_GBOOKSph35";"precedence";"1"
"Moreau2128_GBOOKSph35";"Moreau2128_GBOOKSph36";"precedence";"1"
"Moreau2128_GBOOKSph36";"Moreau2128_GBOOKSph37";"precedence";"1"
"Moreau2128_GBOOKSph37";"Moreau2128_GBOOKSph38";"precedence";"1"
"Moreau2128_GBOOKSph38";"Moreau2128_GBOOKSph39";"precedence";"1"
"Moreau2128_GBOOKSph39";"Moreau2128_GBOOKSph40";"precedence";"1"
"Moreau2128_GBOOKSph40";"Moreau2128_GBOOKSph41";"precedence";"1"
"Moreau2128_GBOOKSph41";"Moreau2128_GBOOKSph42";"precedence";"1"
"Moreau2128_GBOOKSph42";"Moreau2128_GBOOKSph43";"precedence";"1"
"Moreau2128_GBOOKSph43";"Moreau2128_GBOOKSph44";"precedence";"1"
"Moreau2128_GBOOKSph44";"Moreau2128_GBOOKSph45";"precedence";"1"
"Moreau2128_GBOOKSph45";"Moreau2128_GBOOKSph46";"precedence";"1"
"Moreau2128_GBOOKSph46";"Moreau2128_GBOOKSph47";"precedence";"1"
"Moreau2128_GBOOKSph47";"Moreau2128_GBOOKSph48";"precedence";"1"
"Moreau2128_GBOOKSph48";"Moreau2128_GBOOKSph49";"precedence";"1"
"Moreau2128_GBOOKSph49";"Moreau2128_GBOOKSph50";"precedence";"1"
"Moreau2128_GBOOKSph50";"Moreau2128_GBOOKSph51";"precedence";"1"
"Moreau2128_GBOOKSph51";"Moreau2128_GBOOKSph52";"precedence";"1"
"Moreau2128_GBOOKSph52";"Moreau2128_GBOOKSph53";"precedence";"1"
"Moreau2128_GBOOKSph53";"Moreau2128_GBOOKSph54";"precedence";"1"
"Moreau2128_GBOOKSph54";"Moreau2128_GBOOKSph55";"precedence";"1"
"Moreau2128_GBOOKSph55";"Moreau2128_GBOOKSph56";"precedence";"1"
"Moreau2128_GBOOKSph56";"Moreau2128_GBOOKSph57";"precedence";"1"
"Moreau2128_GBOOKSph57";"Moreau2128_GBOOKSph58";"precedence";"1"
"Moreau2128_GBOOKSph58";"Moreau2128_GBOOKSph59";"precedence";"1"
"Moreau2128_GBOOKSph59";"Moreau2128_GBOOKSph60";"precedence";"1"
"Moreau2128_GBOOKSph60";"Moreau2128_GBOOKSph61";"precedence";"1"
"Moreau2128_GBOOKSph61";"Moreau2128_GBOOKSph62";"precedence";"1"
"Moreau2128_GBOOKSph62";"Moreau2128_GBOOKSph63";"precedence";"1"
"Moreau2128_GBOOKSph63";"Moreau2128_GBOOKSph64";"precedence";"1"
"Moreau2128_GBOOKSph64";"Moreau2128_GBOOKSph65";"precedence";"1"
"Moreau2128_GBOOKSph65";"Moreau2128_GBOOKSph66";"precedence";"1"
"Moreau2128_GBOOKSph66";"Moreau2128_GBOOKSph67";"precedence";"1"
"Moreau2128_GBOOKSph67";"Moreau2128_GBOOKSph68";"precedence";"1"
"Moreau2128_GBOOKSph68";"Moreau2128_GBOOKSph69";"precedence";"1"
"Moreau2128_GBOOKSph69";"Moreau2128_GBOOKSph70";"precedence";"1"
"Moreau2128_GBOOKSph70";"Moreau2128_GBOOKSph71";"precedence";"1"
"Moreau2128_GBOOKSph71";"Moreau2128_GBOOKSph72";"precedence";"1"
"Moreau2128_GBOOKSph72";"Moreau2128_GBOOKSph73";"precedence";"1"
"Moreau2128_GBOOKSph73";"Moreau2128_GBOOKSph74";"precedence";"1"
"Moreau2128_GBOOKSph74";"Moreau2128_GBOOKSph75";"precedence";"1"
"Moreau2128_GBOOKSph75";"Moreau2128_GBOOKSph76";"precedence";"1"
"Moreau2128_GBOOKSph76";"Moreau2128_GBOOKSph77";"precedence";"1"
"Moreau2128_GBOOKSph77";"Moreau2128_GBOOKSph78";"precedence";"1"
"Moreau2128_GBOOKSph78";"Moreau2128_GBOOKSph79";"precedence";"1"
"Moreau2128_GBOOKSph79";"Moreau2128_GBOOKSph80";"precedence";"1"
"Moreau2128_GBOOKSph80";"Moreau2128_GBOOKSph81";"precedence";"1"
"Moreau2128_GBOOKSph81";"Moreau2128_GBOOKSph82";"precedence";"1"
"Moreau2128_GBOOKSph82";"Moreau2128_GBOOKSph83";"precedence";"1"
"Moreau2128_GBOOKSph83";"Moreau2128_GBOOKSph84";"precedence";"1"
"Moreau2128_GBOOKSph84";"Moreau2128_GBOOKSph85";"precedence";"1"
"Moreau2128_GBOOKSph85";"Moreau2128_GBOOKSph86";"precedence";"1"
"Moreau2128_GBOOKSph86";"Moreau2128_GBOOKSph87";"precedence";"1"
"Moreau2128_GBOOKSph87";"Moreau2128_GBOOKSph88";"precedence";"1"
"Moreau2128_GBOOKSph88";"Moreau2128_GBOOKSph89";"precedence";"1"
"Moreau2128_GBOOKSph89";"Moreau2128_GBOOKSph90";"precedence";"1"
"Moreau2128_GBOOKSph90";"Moreau2128_GBOOKSph91";"precedence";"1"
"Moreau2128_GBOOKSph91";"Moreau2128_GBOOKSph92";"precedence";"1"
"Moreau2128_GBOOKSph92";"Moreau2128_GBOOKSph93";"precedence";"1"
"Moreau2128_GBOOKSph93";"Moreau2128_GBOOKSph94";"precedence";"1"
"Moreau2128_GBOOKSph94";"Moreau2128_GBOOKSph95";"precedence";"1"
"Moreau2128_GBOOKSph95";"Moreau2128_GBOOKSph96";"precedence";"1"
"Moreau2128_GBOOKSph96";"Moreau2128_GBOOKSph97";"precedence";"1"
"Moreau2128_GBOOKSph97";"Moreau2128_GBOOKSph98";"precedence";"1"
"Moreau2128_GBOOKSph98";"Moreau2128_GBOOKSph99";"precedence";"1"
"Moreau2128_GBOOKSph99";"Moreau2128_GBOOKSph100";"precedence";"1"
"Moreau2128_GBOOKSph100";"Moreau2128_GBOOKSph101";"precedence";"1"
"Moreau2128_GBOOKSph101";"Moreau2128_GBOOKSph102";"precedence";"1"
"Moreau2128_GBOOKSph102";"Moreau2128_GBOOKSph103";"precedence";"1"
"Moreau2128_GBOOKSph103";"Moreau2128_GBOOKSph104";"precedence";"1"
"Moreau2128_GBOOKSph104";"Moreau2128_GBOOKSph105";"precedence";"1"
"Moreau2128_GBOOKSph105";"Moreau2128_GBOOKSph106";"precedence";"1"
"Moreau2128_GBOOKSph106";"Moreau2128_GBOOKSph107";"precedence";"1"
"Moreau2128_GBOOKSph107";"Moreau2128_GBOOKSph108";"precedence";"1"
"Moreau2128_GBOOKSph108";"Moreau2128_GBOOKSph109";"precedence";"1"
"Moreau2128_GBOOKSph109";"Moreau2128_GBOOKSph110";"precedence";"1"
"Moreau2128_GBOOKSph110";"Moreau2128_GBOOKSph111";"precedence";"1"
"Moreau2128_GBOOKSph111";"Moreau2128_GBOOKSph112";"precedence";"1"
"Moreau2128_GBOOKSph112";"Moreau2128_GBOOKSph113";"precedence";"1"
