real_text;created_at;from_user_name;sha1;category;average_hash;image
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 19:21:55;o_dasse;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 19:28:36;krunch_fr;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 23:51:31;marcandredesang;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-09 09:01:38;plusdhumanite26;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 14:50:22;OryxT;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 14:39:13;2972jojo;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la dignité des mères, des pères et des enfants ! 👨‍👩‍👧‍👦 #8mars #NoGPA #PMAsansPère #journeedesdroitsdelafemme #MarchonsEnfants https://t.co/01qq6WjcnA;2020-03-08 14:37:37;albdmt;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 14:43:46;mplecat22;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 14:49:12;ElizabethZitoun;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 14:53:17;MPTIreland;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:03:11;Milpattesfourbu;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 14:54:26;ltremeau;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:09:45;domirefasollasi;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:13:22;lmpt63;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:12:20;Daguethd;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:17:20;LouisdeCoutes;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:35:10;noe22349;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:23:07;InformateurDab;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
RT @albdmt: ✊ Nous sommes là pour demander le retrait du #PJLBioethique qui continue à bouleverser la famille et qui attaque directement la…;2020-03-08 15:51:43;Olivier_Le_Brun;2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb;shopping_kart_baby;7e7e5c5cfffcc040;https://ceres.huma-num.fr/images/marchandisation/2c72d237a7a34c1f2d5a85e25b63193acbbdf9bb.jpg
Bioéthique : les opposants à la «PMA sans père» se font entendre devant le Sénat - https://t.co/t5kSjfGALN https://t.co/2nFsBJVj2g;2020-02-05 18:33:43;pausefun;639dd921b3d485fc4b9bf4511a79ab49f285348a;shopping_kart_baby;e3e0e8fcec606300;https://ceres.huma-num.fr/images/marchandisation/639dd921b3d485fc4b9bf4511a79ab49f285348a.jpg
RT @pausefun: Bioéthique : les opposants à la «PMA sans père» se font entendre devant le Sénat - https://t.co/t5kSjfGALN https://t.co/2nFsB…;2020-02-06 05:01:23;Enfantdabord2;639dd921b3d485fc4b9bf4511a79ab49f285348a;shopping_kart_baby;e3e0e8fcec606300;https://ceres.huma-num.fr/images/marchandisation/639dd921b3d485fc4b9bf4511a79ab49f285348a.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 13:05:03;gregoire_jahan;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
#Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #MarchonsEnfants https://t.co/HoYqTc0tCX;2020-10-10 13:03:29;alliancevita31;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 13:04:37;alliancevita31;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 13:29:50;auroredeges;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 14:07:38;fxperes;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 17:20:04;emch6;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 16:06:03;Enfantdabord2;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 06:04:53;Jean_DAlbret;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 19:50:49;OnNaQuUneMaman;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-10 22:18:54;LaManifPrTous37;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 05:16:09;LMPT44;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 00:55:08;antoinne92;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 07:40:11;resistance3522;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 11:39:56;Djocor;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 12:10:54;Hervemanche;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @alliancevita31: #Toulouse des centaines de personnes derrière ces Marianne pour dénoncer le risque de marché de la procréation #Marchon…;2020-10-11 20:52:38;83Alliance;b5c6e5396671d17c4cbece461ad8a44a573bbf77;shopping_kart_baby;ffffeb0000cc4343;https://ceres.huma-num.fr/images/marchandisation/b5c6e5396671d17c4cbece461ad8a44a573bbf77.jpg
RT @albdmt: De la conception à l'éducation la #maternité n'est pas un CDD ! La #paternité n'est pas une option ! #MarchonsEnfants #PMAsansP…;2020-02-25 17:07:09;noe22349;35a9fe2eaa4224f6d7e7de9fc58251dd012558e1;shopping_kart_baby;8edef9fc2c000403;https://ceres.huma-num.fr/images/marchandisation/35a9fe2eaa4224f6d7e7de9fc58251dd012558e1.jpg
RT @albdmt: De la conception à l'éducation la #maternité n'est pas un CDD ! La #paternité n'est pas une option ! #MarchonsEnfants #PMAsansP…;2020-02-04 19:54:01;antoinne92;35a9fe2eaa4224f6d7e7de9fc58251dd012558e1;shopping_kart_baby;8edef9fc2c000403;https://ceres.huma-num.fr/images/marchandisation/35a9fe2eaa4224f6d7e7de9fc58251dd012558e1.jpg
De la conception à l'éducation la #maternité n'est pas un CDD ! La #paternité n'est pas une option ! #MarchonsEnfants #PMAsansPère #GPA https://t.co/YixAAeZnsm;2020-02-04 19:17:22;albdmt;35a9fe2eaa4224f6d7e7de9fc58251dd012558e1;shopping_kart_baby;8edef9fc2c000403;https://ceres.huma-num.fr/images/marchandisation/35a9fe2eaa4224f6d7e7de9fc58251dd012558e1.jpg
RT @albdmt: De la conception à l'éducation la #maternité n'est pas un CDD ! La #paternité n'est pas une option ! #MarchonsEnfants #PMAsansP…;2020-02-04 23:16:17;louveshinegmai1;35a9fe2eaa4224f6d7e7de9fc58251dd012558e1;shopping_kart_baby;8edef9fc2c000403;https://ceres.huma-num.fr/images/marchandisation/35a9fe2eaa4224f6d7e7de9fc58251dd012558e1.jpg
RT @albdmt: De la conception à l'éducation la #maternité n'est pas un CDD ! La #paternité n'est pas une option ! #MarchonsEnfants #PMAsansP…;2020-02-04 20:07:16;gerard_kieffer;35a9fe2eaa4224f6d7e7de9fc58251dd012558e1;shopping_kart_baby;8edef9fc2c000403;https://ceres.huma-num.fr/images/marchandisation/35a9fe2eaa4224f6d7e7de9fc58251dd012558e1.jpg
"RT @salefran: Photos Manif @Senat
de #marchonsenfants #LoiBioethique #resistancebioethique  https://t.co/r5oEJmhmkj https://t.co/T48qekPClf";2020-02-05 12:19:33;remseeks;25ab9e83ac58eb36a62eb91b87b08994a30feac1;shopping_kart_baby;b0feffff48000000;https://ceres.huma-num.fr/images/marchandisation/25ab9e83ac58eb36a62eb91b87b08994a30feac1.jpg
"RT @salefran: Photos Manif @Senat
de #marchonsenfants #LoiBioethique #resistancebioethique  https://t.co/r5oEJmhmkj https://t.co/T48qekPClf";2020-02-06 08:39:01;MarcPiguel;25ab9e83ac58eb36a62eb91b87b08994a30feac1;shopping_kart_baby;b0feffff48000000;https://ceres.huma-num.fr/images/marchandisation/25ab9e83ac58eb36a62eb91b87b08994a30feac1.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 17:38:36;Lecavalier10;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 18:20:27;MargottinSylvi1;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 17:48:02;VotezPoisson;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 18:50:00;resistance3522;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 20:19:33;BGuirlet;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 19:20:01;paphnus;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 20:02:48;ArjPascal;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 20:23:15;Forvent1;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 00:34:11;breton_bruce;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 21:00:39;josephinemd34;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-09 21:21:16;Crespinbruno;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 07:58:33;Qysysyp;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 08:12:34;FredericAimard;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 08:46:40;LaPoitou;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 13:00:52;AYochka;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 08:16:40;MereTapdur;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 18:42:05;manifpourtous83;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @albdmt: Hier 100 portes-paroles de @LaManifPourTous se sont levées pour s’opposer au #PJLBioéthique et à la #GPA ! La nouvelle générati…;2020-03-10 20:29:20;procedit;c915826139626673b6e061e1b60b8db76cfab872;shopping_kart_baby;ffffff580000003c;https://ceres.huma-num.fr/images/marchandisation/c915826139626673b6e061e1b60b8db76cfab872.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 15:58:27;Confidentiel007;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:35:37;mplecat22;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:01:30;remseeks;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:03:49;josephinemd34;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:06:13;LaManifPrTous37;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:09:55;OFrancois60200;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:03:16;manifpourtous31;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:06:52;MargottinSylvi1;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:19:19;LMPT53;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:51:35;Auded6;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 16:51:00;Djocor;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
RT @Sentinelles_fr: Les #Sentinelles s'associent aux actions numériques ou physiques du collectif #MarchonsEnfants et invitent toutes les p…;2020-03-08 18:18:44;Enfantdabord2;8b6d10837c11132ac16f244a4ce56c489b3e35f0;shopping_kart_baby;fffffffe00000000;https://ceres.huma-num.fr/images/marchandisation/8b6d10837c11132ac16f244a4ce56c489b3e35f0.jpg
