Source;Target;TypeLien;Weight
Francoiszero2;gokuson01948430;Follow;0.1
Francoiszero2;avi13531874;Follow;0.1
Francoiszero2;Charles_Blt;Follow;0.1
Francoiszero2;Richard95816825;Follow;0.1
Francoiszero2;spye2000;Follow;0.1
Francoiszero2;SylvainPLQN;Follow;0.1
Francoiszero2;hamm_leo;Follow;0.1
Francoiszero2;ZemmourNeglige;Follow;0.1
Francoiszero2;catolicaveritas;Follow;0.1
Francoiszero2;male_blanc_60a;Follow;0.1
Francoiszero2;labaleyette;Follow;0.1
Francoiszero2;StourmL;Follow;0.1
Francoiszero2;Reconquete75018;Follow;0.1
Francoiszero2;bbzemmour;Follow;0.1
Francoiszero2;LmFR89ULFUmkBms;Follow;0.1
Francoiszero2;McFhilib;Follow;0.1
Francoiszero2;GalindoLilou;Follow;0.1
Francoiszero2;Nathlry17;Follow;0.1
Francoiszero2;AllanicFabian;Follow;0.1
Francoiszero2;NielsenMikhail;Follow;0.1
Francoiszero2;RuskovduDonbass;Follow;0.1
Francoiszero2;zpresident6;Follow;0.1
Francoiszero2;desailly586;Follow;0.1
Francoiszero2;martinelyra;Follow;0.1
Francoiszero2;ChristloveMM;Follow;0.1
Francoiszero2;ladamedoc;Follow;0.1
Francoiszero2;Loup89A;Follow;0.1
Francoiszero2;Male_Blanc_58a;Follow;0.1
Francoiszero2;chepetjm;Follow;0.1
Francoiszero2;bernard_copp;Follow;0.1
Francoiszero2;MackWoke;Follow;0.1
Francoiszero2;RobertMariller1;Follow;0.1
Francoiszero2;NicolasMachet;Follow;0.1
Francoiszero2;GentianesGarcia;Follow;0.1
Francoiszero2;BouBouLaFee03;Follow;0.1
Francoiszero2;Jim199646911;Follow;0.1
Francoiszero2;vincent_redon;Follow;0.1
Francoiszero2;superhibiscus9;Follow;0.1
Francoiszero2;Piotrek________;Follow;0.1
Francoiszero2;AntoineF7311;Follow;0.1
Francoiszero2;IciarSerge;Follow;0.1
Francoiszero2;patriot7615;Follow;0.1
Francoiszero2;kermitgreen76;Follow;0.1
Francoiszero2;PriseVue;Follow;0.1
Francoiszero2;Sylvie87870047;Follow;0.1
Francoiszero2;LePatri40560217;Follow;0.1
Francoiszero2;badrchouffai;Follow;0.1
Francoiszero2;adriengrosjean;Follow;0.1
Francoiszero2;cricri591334;Follow;0.1
Francoiszero2;Isse1er;Follow;0.1
Francoiszero2;LeodaganK;Follow;0.1
Francoiszero2;StopMacron_Z;Follow;0.1
Francoiszero2;PachoCenura;Follow;0.1
Francoiszero2;Ayanali57562736;Follow;0.1
Francoiszero2;JackLondon2015;Follow;0.1
Francoiszero2;LumieresLe;Follow;0.1
Francoiszero2;Le_patriote13;Follow;0.1
Francoiszero2;Marion_2027;Follow;0.1
Francoiszero2;Manojku26288251;Follow;0.1
Francoiszero2;MartheNicolas3;Follow;0.1
Francoiszero2;SamuelFitouss10;Follow;0.1
Francoiszero2;MDMAHIBULLAH11;Follow;0.1
Francoiszero2;latulipe_A;Follow;0.1
Francoiszero2;AliHp121;Follow;0.1
Francoiszero2;dulald280;Follow;0.1
Francoiszero2;TonyMon03240127;Follow;0.1
Francoiszero2;FUHRO6d0KJkn6ew;Follow;0.1
Francoiszero2;Todor1201;Follow;0.1
Francoiszero2;Alexand14925435;Follow;0.1
Francoiszero2;nilaskcos;Follow;0.1
Francoiszero2;is_olf;Follow;0.1
Francoiszero2;tulipes_jaune;Follow;0.1
Francoiszero2;Coca19453;Follow;0.1
Francoiszero2;bechter_elena;Follow;0.1
Francoiszero2;ISABEAUALLIAME;Follow;0.1
Francoiszero2;AssingFockyee;Follow;0.1
Francoiszero2;boul06;Follow;0.1
Francoiszero2;34Eule;Follow;0.1
Francoiszero2;Louis65719168;Follow;0.1
Francoiszero2;CrispiesTBAgirl;Follow;0.1
Francoiszero2;LilyNemesis2712;Follow;0.1
Francoiszero2;kelleynelso22;Follow;0.1
Francoiszero2;Thierry56253935;Follow;0.1
Francoiszero2;eliottjojo;Follow;0.1
Francoiszero2;Gladzemmour;Follow;0.1
Francoiszero2;CcileMarie16;Follow;0.1
Francoiszero2;Georgette1918;Follow;0.1
Francoiszero2;Zmour2022;Follow;0.1
Francoiszero2;DublocPhilippe2;Follow;0.1
Francoiszero2;Ciezlinski;Follow;0.1
Francoiszero2;rachatvoscredit;Follow;0.1
Francoiszero2;BertiherCorinne;Follow;0.1
Francoiszero2;Pixnoa;Follow;0.1
Francoiszero2;Photoglobe;Follow;0.1
Francoiszero2;CatalanLando;Follow;0.1
Francoiszero2;ChatAlors2;Follow;0.1
Francoiszero2;nezcesseair;Follow;0.1
Francoiszero2;PatrickJardin12;Follow;0.1
Francoiszero2;MentonZemmour;Follow;0.1
Francoiszero2;Julesbaelo1;Follow;0.1
Francoiszero2;Zanieres;Follow;0.1
Francoiszero2;AdelineDuchamps;Follow;0.1
Francoiszero2;SebRECONQUETE67;Follow;0.1
Francoiszero2;ariel_leblond;Follow;0.1
Francoiszero2;bozzoff69;Follow;0.1
Francoiszero2;retweet_french;Follow;0.1
Francoiszero2;debeaulieunour8;Follow;0.1
Francoiszero2;TaniaDve;Follow;0.1
Francoiszero2;socialement;Follow;0.1
Francoiszero2;Traore74824651;Follow;0.1
Francoiszero2;viveZoZZ;Follow;0.1
Francoiszero2;We_le_Rat_;Follow;0.1
Francoiszero2;AnthonyCalpas;Follow;0.1
Francoiszero2;Hamidou28327089;Follow;0.1
Francoiszero2;Julcharlott;Follow;0.1
Francoiszero2;DEASSEDEASSE21;Follow;0.1
Francoiszero2;lotjfc;Follow;0.1
Francoiszero2;CyrilFerretti;Follow;0.1
Francoiszero2;PubliqueOpinion;Follow;0.1
Francoiszero2;18Ulyssessgrant;Follow;0.1
Francoiszero2;JF3BdePINEY;Follow;0.1
Francoiszero2;FrdricLambert20;Follow;0.1
Francoiszero2;JeanAntoine69;Follow;0.1
Francoiszero2;DocteurZsurZ;Follow;0.1
Francoiszero2;FraisedesBois34;Follow;0.1
Francoiszero2;douteau_a;Follow;0.1
Francoiszero2;FLabaronne;Follow;0.1
Francoiszero2;AlexandreKaabi;Follow;0.1
Francoiszero2;Zemmourienne92;Follow;0.1
Francoiszero2;marie22_daniel;Follow;0.1
Francoiszero2;fermemaisjuste;Follow;0.1
Francoiszero2;Maneke59;Follow;0.1
Francoiszero2;FABRIZIfranco3;Follow;0.1
Francoiszero2;VLADIMI49828825;Follow;0.1
Francoiszero2;Luc_deSaintMalo;Follow;0.1
Francoiszero2;agencecentrale1;Follow;0.1
Francoiszero2;ValrieCarlier3;Follow;0.1
Francoiszero2;Randos73200;Follow;0.1
Francoiszero2;MMitsann;Follow;0.1
Francoiszero2;JcViollotte;Follow;0.1
Francoiszero2;EspitalierChri1;Follow;0.1
Francoiszero2;robertdelatour;Follow;0.1
Francoiszero2;NicoZezette;Follow;0.1
Francoiszero2;Caraibes7;Follow;0.1
Francoiszero2;Mum67Mum;Follow;0.1
Francoiszero2;laure_lemetayer;Follow;0.1
Francoiszero2;MoinotD;Follow;0.1
Francoiszero2;Antoinepolitiq2;Follow;0.1
Francoiszero2;BriceMorata;Follow;0.1
Francoiszero2;TOP12345678904;Follow;0.1
Francoiszero2;Cyrille_D_T;Follow;0.1
Francoiszero2;Le_Sanguinaire_;Follow;0.1
Francoiszero2;bernardjacke;Follow;0.1
Francoiszero2;couffindelyon;Follow;0.1
Francoiszero2;Akio660;Follow;0.1
Francoiszero2;C06031002;Follow;0.1
Francoiszero2;maylie_jean;Follow;0.1
Francoiszero2;Flavi1Mari2;Follow;0.1
Francoiszero2;punisher8859;Follow;0.1
Francoiszero2;SoisCroyant;Follow;0.1
Francoiszero2;wglmarie45000;Follow;0.1
Francoiszero2;yobe66;Follow;0.1
Francoiszero2;tsunmimlyne;Follow;0.1
Francoiszero2;Gil84369060;Follow;0.1
Francoiszero2;Vevedada;Follow;0.1
Francoiszero2;Tiepolino;Follow;0.1
Francoiszero2;easyben;Follow;0.1
Francoiszero2;cap_hornier;Follow;0.1
Francoiszero2;AdelTaamalli;Follow;0.1
Francoiszero2;aime47;Follow;0.1
Francoiszero2;Excalib01101976;Follow;0.1
Francoiszero2;Laurenc08676871;Follow;0.1
Francoiszero2;Guillau41993603;Follow;0.1
Francoiszero2;Charly_007_bond;Follow;0.1
Francoiszero2;heniu2727;Follow;0.1
Francoiszero2;BenTascon;Follow;0.1
Francoiszero2;BoujonJerome;Follow;0.1
Francoiszero2;zaza_pink;Follow;0.1
Francoiszero2;titetlau;Follow;0.1
Francoiszero2;Schwal7;Follow;0.1
Francoiszero2;HeleneHmg13;Follow;0.1
Francoiszero2;ChrtiensMag;Follow;0.1
Francoiszero2;Free80138159;Follow;0.1
Francoiszero2;oceanelt23;Follow;0.1
Francoiszero2;gl64732049;Follow;0.1
Francoiszero2;fo_change;Follow;0.1
Francoiszero2;MissNath84;Follow;0.1
Francoiszero2;Luisnotdead1;Follow;0.1
Francoiszero2;JeanYves059;Follow;0.1
Francoiszero2;lololol76546879;Follow;0.1
Francoiszero2;dz_supremacy;Follow;0.1
Francoiszero2;AlexandriaCairo;Follow;0.1
Francoiszero2;Azenberg7;Follow;0.1
Francoiszero2;Opie73121230;Follow;0.1
Francoiszero2;poussylaroche;Follow;0.1
Francoiszero2;katell8;Follow;0.1
Francoiszero2;gdgddom;Follow;0.1
Francoiszero2;VickysBro;Follow;0.1
Francoiszero2;Ca28378423Jacob;Follow;0.1
Francoiszero2;emmanuel5sept;Follow;0.1
Francoiszero2;carlo2b;Follow;0.1
Francoiszero2;fanta_jean;Follow;0.1
Francoiszero2;DomMathieu1;Follow;0.1
Francoiszero2;GasparZajdela;Follow;0.1
Francoiszero2;DurouxNadine;Follow;0.1
Francoiszero2;dulac_2;Follow;0.1
Francoiszero2;TheRightVincent;Follow;0.1
Francoiszero2;La_ReVoluTionR;Follow;0.1
Francoiszero2;PuraVida_4_Ever;Follow;0.1
Francoiszero2;Thiery1Cyril;Follow;0.1
Francoiszero2;moduffdelacroix;Follow;0.1
Francoiszero2;Anozisss;Follow;0.1
Francoiszero2;demons8311;Follow;0.1
Francoiszero2;Francais900;Follow;0.1
Francoiszero2;andresduranpere;Follow;0.1
Francoiszero2;laurent94282044;Follow;0.1
Francoiszero2;Ginette_03;Follow;0.1
Francoiszero2;AngieSicolo;Follow;0.1
Francoiszero2;Pilotte_daniel;Follow;0.1
Francoiszero2;PietraAnge;Follow;0.1
Francoiszero2;SLelorrain;Follow;0.1
Francoiszero2;Carozemmour;Follow;0.1
Francoiszero2;JeanFranoisRi13;Follow;0.1
Francoiszero2;patgen20;Follow;0.1
Francoiszero2;Abu_Yassine8377;Follow;0.1
Francoiszero2;MisaluAye;Follow;0.1
Francoiszero2;lee_paysan;Follow;0.1
Francoiszero2;Landofrmstate1;Follow;0.1
Francoiszero2;TonioReconquete;Follow;0.1
Francoiszero2;cathycoeur13;Follow;0.1
Francoiszero2;ChasseKlub;Follow;0.1
Francoiszero2;david01042013;Follow;0.1
Francoiszero2;CatyK55;Follow;0.1
Francoiszero2;NioverGomez;Follow;0.1
Francoiszero2;Richelieu_Card;Follow;0.1
Francoiszero2;jppalomba;Follow;0.1
Francoiszero2;DrouineauPierre;Follow;0.1
Francoiszero2;GoiranLuc;Follow;0.1
Francoiszero2;DeGrillee;Follow;0.1
Francoiszero2;AlexisaQrl;Follow;0.1
Francoiszero2;Mijoreeee;Follow;0.1
Francoiszero2;AjayKmr749944;Follow;0.1
Francoiszero2;stefdefrance2;Follow;0.1
Francoiszero2;Dlml_LGM;Follow;0.1
Francoiszero2;LucarelliGian;Follow;0.1
Francoiszero2;Columbo36790987;Follow;0.1
Francoiszero2;JeanmarcNogues1;Follow;0.1
Francoiszero2;CatFidji;Follow;0.1
Francoiszero2;punch_francis;Follow;0.1
Francoiszero2;VienneSerge;Follow;0.1
Francoiszero2;TolfoClaudio;Follow;0.1
Francoiszero2;Mapixie72;Follow;0.1
Francoiszero2;AlineLesserteur;Follow;0.1
Francoiszero2;LambertCh19;Follow;0.1
Francoiszero2;Stephan23829512;Follow;0.1
Francoiszero2;marseillais881;Follow;0.1
Francoiszero2;Abutouchant;Follow;0.1
Francoiszero2;Tonio45928644;Follow;0.1
Francoiszero2;prc_fr;Follow;0.1
Francoiszero2;Elsermunich1939;Follow;0.1
Francoiszero2;ChoopChryyss;Follow;0.1
Francoiszero2;d78family;Follow;0.1
Francoiszero2;00Zcompatible;Follow;0.1
Francoiszero2;Stradi1;Follow;0.1
Francoiszero2;Ermitage83;Follow;0.1
Francoiszero2;hervelefevre;Follow;0.1
Francoiszero2;AlxMartinFrance;Follow;0.1
Francoiszero2;DelunLijuan;Follow;0.1
Francoiszero2;BhellIsa;Follow;0.1
Francoiszero2;UniteRoyale2;Follow;0.1
Francoiszero2;pititenanou42;Follow;0.1
Francoiszero2;Vanehrdz65;Follow;0.1
Francoiszero2;MaxenceLandais;Follow;0.1
Francoiszero2;DenisPl02652422;Follow;0.1
Francoiszero2;FerreClaude5;Follow;0.1
Francoiszero2;ayt_nacer;Follow;0.1
Francoiszero2;Jm_Porticcio66;Follow;0.1
Francoiszero2;etadyetadr23457;Follow;0.1
Francoiszero2;PatrioteLili;Follow;0.1
Francoiszero2;DagoCedric;Follow;0.1
Francoiszero2;YoannHenry35;Follow;0.1
Francoiszero2;anth0ny_stark;Follow;0.1
Francoiszero2;paris_prosper;Follow;0.1
Francoiszero2;83Dumspirospero;Follow;0.1
Francoiszero2;ALarochePACA;Follow;0.1
Francoiszero2;vince78380;Follow;0.1
Francoiszero2;PhilippeCoune;Follow;0.1
Francoiszero2;Ether06106458;Follow;0.1
Francoiszero2;Mikros_59;Follow;0.1
Francoiszero2;gloufinette;Follow;0.1
Francoiszero2;HubertAlexia5;Follow;0.1
Francoiszero2;TaSattaque29;Follow;0.1
Francoiszero2;LDurthy1;Follow;0.1
Francoiszero2;AidAktolkyn;Follow;0.1
Francoiszero2;TaurignanC;Follow;0.1
Francoiszero2;DRosthys;Follow;0.1
Francoiszero2;Santiago_BKM;Follow;0.1
Francoiszero2;TriGon51305317;Follow;0.1
Francoiszero2;FBoisard1533;Follow;0.1
Francoiszero2;Rvnoym;Follow;0.1
Francoiszero2;fredtel3;Follow;0.1
Francoiszero2;Jeanmarc575;Follow;0.1
Francoiszero2;soiizzick;Follow;0.1
Francoiszero2;MarionRose123;Follow;0.1
Francoiszero2;pigegilbert2;Follow;0.1
Francoiszero2;Manuelagarciagb;Follow;0.1
Francoiszero2;beatrice_nath;Follow;0.1
Francoiszero2;ValDeBrune1;Follow;0.1
Francoiszero2;ElisaDkt;Follow;0.1
Francoiszero2;Franck_Samuel8;Follow;0.1
Francoiszero2;brunomouilloud;Follow;0.1
Francoiszero2;LENOACHFRANCOIS;Follow;0.1
Francoiszero2;bounadja4;Follow;0.1
Francoiszero2;Gladante18;Follow;0.1
Francoiszero2;OdileSaez;Follow;0.1
Francoiszero2;brosed_olivier;Follow;0.1
Francoiszero2;quisutdeus8303;Follow;0.1
Francoiszero2;LyJoss1;Follow;0.1
Francoiszero2;LEMER0VINGIEN;Follow;0.1
Francoiszero2;Thierry_Fr75;Follow;0.1
Francoiszero2;BrunoNorthCNIP;Follow;0.1
Francoiszero2;LeFrenchy_02;Follow;0.1
Francoiszero2;daveverybody;Follow;0.1
Francoiszero2;bermkl;Follow;0.1
Francoiszero2;Lajelo26;Follow;0.1
Francoiszero2;TangoEtCashFr;Follow;0.1
Francoiszero2;Romulus80662854;Follow;0.1
Francoiszero2;Carolin72579884;Follow;0.1
Francoiszero2;patriotepharma;Follow;0.1
Francoiszero2;GrottesJoseph;Follow;0.1
Francoiszero2;GUYJERO1;Follow;0.1
Francoiszero2;lisaJeanBer17;Follow;0.1
Francoiszero2;berthe31200;Follow;0.1
Francoiszero2;sofdv1;Follow;0.1
Francoiszero2;DexterDavid3306;Follow;0.1
Francoiszero2;feytiat87220;Follow;0.1
Francoiszero2;Philip24527207;Follow;0.1
Francoiszero2;ChambonVia;Follow;0.1
Francoiszero2;JvlJeannine;Follow;0.1
Francoiszero2;gladyysjess;Follow;0.1
Francoiszero2;TesteMonsieur;Follow;0.1
Francoiszero2;glaba18;Follow;0.1
Francoiszero2;SergeBue;Follow;0.1
Francoiszero2;Philip_Gerard_;Follow;0.1
Francoiszero2;BaMontess;Follow;0.1
Francoiszero2;RomeoRomeoo_;Follow;0.1
Francoiszero2;pamp69;Follow;0.1
Francoiszero2;Le62AvecZemmour;Follow;0.1
Francoiszero2;RiauxDenis;Follow;0.1
Francoiszero2;johnger77735693;Follow;0.1
Francoiszero2;fafaphil54;Follow;0.1
Francoiszero2;Ph_TISSOT_Pol;Follow;0.1
Francoiszero2;Argiaren;Follow;0.1
Francoiszero2;floflo33399446;Follow;0.1
Francoiszero2;kadabra7500;Follow;0.1
Francoiszero2;RNjacques30;Follow;0.1
Francoiszero2;Reconquete54_3;Follow;0.1
Francoiszero2;FredLacorre;Follow;0.1
Francoiszero2;edtoed;Follow;0.1
Francoiszero2;France_peopleHi;Follow;0.1
Francoiszero2;SaintCloud2020;Follow;0.1
Francoiszero2;MichelLouis83;Follow;0.1
Francoiszero2;Ashunti;Follow;0.1
Francoiszero2;benalidaniel1;Follow;0.1
Francoiszero2;Cassassoles1;Follow;0.1
Francoiszero2;Cartier7Clement;Follow;0.1
Francoiszero2;satanist_band2;Follow;0.1
Francoiszero2;PatrioteHumain;Follow;0.1
Francoiszero2;BresNadine;Follow;0.1
Francoiszero2;corentin_fagot;Follow;0.1
Francoiszero2;Cesar39081389;Follow;0.1
Francoiszero2;MC84P;Follow;0.1
Francoiszero2;charlotte6be;Follow;0.1
Francoiszero2;ilestencortant;Follow;0.1
Francoiszero2;Le_Bon_Sens_EZ;Follow;0.1
Francoiszero2;VigelCaroline;Follow;0.1
Francoiszero2;AmourDlp;Follow;0.1
Francoiszero2;FanLuxembourg;Follow;0.1
Francoiszero2;JerdeletCharles;Follow;0.1
Francoiszero2;DolbyTool;Follow;0.1
Francoiszero2;gentilhomme_v;Follow;0.1
Francoiszero2;Thibonnade;Follow;0.1
Francoiszero2;BERNARDBeatric3;Follow;0.1
Francoiszero2;BrunoHamelin49;Follow;0.1
Francoiszero2;MilooGlt;Follow;0.1
Francoiszero2;Telemac5;Follow;0.1
Francoiszero2;bruno_ribet;Follow;0.1
Francoiszero2;GaudArlene;Follow;0.1
Francoiszero2;france29193740;Follow;0.1
Francoiszero2;AnneSokolowski4;Follow;0.1
Francoiszero2;SpeedzzT;Follow;0.1
Francoiszero2;MarcelVincent78;Follow;0.1
Francoiszero2;ndscmn;Follow;0.1
Francoiszero2;i_indien;Follow;0.1
Francoiszero2;jremy231;Follow;0.1
Francoiszero2;auxarmescitoy87;Follow;0.1
Francoiszero2;clemZallier;Follow;0.1
Francoiszero2;jacques_limoges;Follow;0.1
Francoiszero2;Patrickjardin21;Follow;0.1
Francoiszero2;DragoTabb;Follow;0.1
Francoiszero2;Le_General_2;Follow;0.1
Francoiszero2;FranceAJamais;Follow;0.1
Francoiszero2;JeanlucBayrou;Follow;0.1
Francoiszero2;SmeurantL;Follow;0.1
Francoiszero2;b_boulhol;Follow;0.1
Francoiszero2;KOSKAS3;Follow;0.1
Francoiszero2;FPlaie;Follow;0.1
Francoiszero2;ideali111;Follow;0.1
Francoiszero2;freelegabon;Follow;0.1
Francoiszero2;Caro_de_France;Follow;0.1
Francoiszero2;matthiasJM7;Follow;0.1
Francoiszero2;Kiyovu11;Follow;0.1
Francoiszero2;herculexena300;Follow;0.1
Francoiszero2;pier_rajane;Follow;0.1
Francoiszero2;FabienLrxl;Follow;0.1
Francoiszero2;leger_judicael;Follow;0.1
Francoiszero2;Isse_II_Auguste;Follow;0.1
Francoiszero2;ManuTuDescends9;Follow;0.1
Francoiszero2;AniteDelfau;Follow;0.1
Francoiszero2;Seumeline;Follow;0.1
Francoiszero2;lyolfarnan;Follow;0.1
Francoiszero2;ChellyDavid2;Follow;0.1
Francoiszero2;VirginieBlin23;Follow;0.1
Francoiszero2;Cozak1917;Follow;0.1
Francoiszero2;StalineElkrief;Follow;0.1
Francoiszero2;BruhatSylvie;Follow;0.1
Francoiszero2;Papillo53848310;Follow;0.1
Francoiszero2;masson_lauriane;Follow;0.1
Francoiszero2;tenathome;Follow;0.1
Francoiszero2;CReconquete;Follow;0.1
Francoiszero2;alexfou31;Follow;0.1
Francoiszero2;iznogoud2b;Follow;0.1
Francoiszero2;philastr;Follow;0.1
Francoiszero2;reconquete77;Follow;0.1
Francoiszero2;Pilou16Coco;Follow;0.1
Francoiszero2;Orca_economica;Follow;0.1
Francoiszero2;Marie_Lin777;Follow;0.1
Francoiszero2;ZlosliwaLaska;Follow;0.1
Francoiszero2;GreenMarie6;Follow;0.1
Francoiszero2;SalvatoreRen;Follow;0.1
Francoiszero2;enigma1931;Follow;0.1
Francoiszero2;stitchgg1;Follow;0.1
Francoiszero2;JeanMarcHEBERT7;Follow;0.1
Francoiszero2;Hebert7Jeanmarc;Follow;0.1
Francoiszero2;zemmouristanfr;Follow;0.1
Francoiszero2;AttakJake;Follow;0.1
Francoiszero2;phubert78;Follow;0.1
Francoiszero2;druun;Follow;0.1
Francoiszero2;jbe60000;Follow;0.1
Francoiszero2;williamcheron1;Follow;0.1
Francoiszero2;cl_besnier;Follow;0.1
Francoiszero2;machineligo85;Follow;0.1
Francoiszero2;Marielsr89;Follow;0.1
Francoiszero2;EVitteau;Follow;0.1
Francoiszero2;KOMI9275;Follow;0.1
Francoiszero2;CarolineNkk;Follow;0.1
Francoiszero2;sohernu;Follow;0.1
Francoiszero2;Marieas23957642;Follow;0.1
Francoiszero2;VikingBerychon;Follow;0.1
Francoiszero2;LeoneAnaelle;Follow;0.1
Francoiszero2;rid15262;Follow;0.1
Francoiszero2;Loup30324332;Follow;0.1
Francoiszero2;Bandit180363690;Follow;0.1
Francoiszero2;ShibaOyo;Follow;0.1
Francoiszero2;sylvainbeaussar;Follow;0.1
Francoiszero2;mtrgu4;Follow;0.1
Francoiszero2;FlorenceGanesha;Follow;0.1
Francoiszero2;PGannat;Follow;0.1
Francoiszero2;CHRIS473112;Follow;0.1
Francoiszero2;cyrillerodnoi;Follow;0.1
Francoiszero2;Marcel45496433;Follow;0.1
Francoiszero2;1tyranosaurus;Follow;0.1
Francoiszero2;Bzzz_Le_Bourdon;Follow;0.1
Francoiszero2;WalterMaggi4;Follow;0.1
Francoiszero2;dylkie;Follow;0.1
Francoiszero2;ReconqueteSey22;Follow;0.1
Francoiszero2;christophe3402;Follow;0.1
Francoiszero2;reconquete83;Follow;0.1
Francoiszero2;_CedricVELLA;Follow;0.1
Francoiszero2;julienpicot05;Follow;0.1
Francoiszero2;SopheapLao;Follow;0.1
Francoiszero2;Jeanphi16988805;Follow;0.1
Francoiszero2;PierreD41162788;Follow;0.1
Francoiszero2;ReconqueteSG;Follow;0.1
Francoiszero2;roupertdamien;Follow;0.1
Francoiszero2;Christi31891566;Follow;0.1
Francoiszero2;cduflan;Follow;0.1
Francoiszero2;maitrerenard32;Follow;0.1
Francoiszero2;Theyesofworld;Follow;0.1
Francoiszero2;Sylviane_Du_Sud;Follow;0.1
Francoiszero2;SunilKu23448132;Follow;0.1
Francoiszero2;joshuaeeriksen;Follow;0.1
Francoiszero2;Alex_chevalier_;Follow;0.1
Francoiszero2;Micha5221;Follow;0.1
Francoiszero2;holton_didier;Follow;0.1
Francoiszero2;Camille_fleury0;Follow;0.1
Francoiszero2;claude_thiot;Follow;0.1
Francoiszero2;mich2_michel;Follow;0.1
Francoiszero2;lepetitroseau;Follow;0.1
Francoiszero2;HGarinat;Follow;0.1
Francoiszero2;legislative2022;Follow;0.1
Francoiszero2;nate_blaze2b;Follow;0.1
Francoiszero2;Charmeurdu25;Follow;0.1
Francoiszero2;BeatriceBatr1;Follow;0.1
Francoiszero2;SauxClaudine;Follow;0.1
Francoiszero2;GdMonark;Follow;0.1
Francoiszero2;OstaraGraines;Follow;0.1
Francoiszero2;Mgt_de_R_;Follow;0.1
Francoiszero2;rulle6061;Follow;0.1
Francoiszero2;alnoar002;Follow;0.1
Francoiszero2;CorentinNguess3;Follow;0.1
Francoiszero2;carolguadeloupe;Follow;0.1
Francoiszero2;Oseame;Follow;0.1
Francoiszero2;FranckPatricio1;Follow;0.1
Francoiszero2;BlellyValentin;Follow;0.1
Francoiszero2;WalidWa21705988;Follow;0.1
Francoiszero2;domino160757;Follow;0.1
Francoiszero2;Pascal63542692;Follow;0.1
Francoiszero2;bombard29;Follow;0.1
Francoiszero2;KabyleFrance;Follow;0.1
Francoiszero2;sd_plug;Follow;0.1
Francoiszero2;Patriecherie_;Follow;0.1
Francoiszero2;supersphinx7;Follow;0.1
Francoiszero2;TSG_France;Follow;0.1
Francoiszero2;TruthLady_o2;Follow;0.1
Francoiszero2;LouLou75100;Follow;0.1
Francoiszero2;YBReconquete86;Follow;0.1
Francoiszero2;AnneMoussard;Follow;0.1
Francoiszero2;Jesusestfidele;Follow;0.1
Francoiszero2;RenardinC;Follow;0.1
Francoiszero2;PatriaNostra07;Follow;0.1
Francoiszero2;BrigitteDupres;Follow;0.1
Francoiszero2;JosueLiffi;Follow;0.1
Francoiszero2;AlexDeRubempre;Follow;0.1
Francoiszero2;SANDRINEOPOPOP;Follow;0.1
Francoiszero2;Mariuschf;Follow;0.1
Francoiszero2;JeanpierreAmou4;Follow;0.1
Francoiszero2;DuboisCarlos1;Follow;0.1
Francoiszero2;YannlamY;Follow;0.1
Francoiszero2;lardon92;Follow;0.1
Francoiszero2;Cristof00;Follow;0.1
Francoiszero2;Roomzaru;Follow;0.1
Francoiszero2;Venominouxxx;Follow;0.1
Francoiszero2;GEGElavie1;Follow;0.1
Francoiszero2;Larevue_le_sel;Follow;0.1
Francoiszero2;BiderAbdul;Follow;0.1
Francoiszero2;AL86344373;Follow;0.1
Francoiszero2;Patme123;Follow;0.1
Francoiszero2;FanduZ83;Follow;0.1
Francoiszero2;josenavajas4;Follow;0.1
Francoiszero2;JC_777_;Follow;0.1
Francoiszero2;justehabiller;Follow;0.1
Francoiszero2;Jevevoudire2;Follow;0.1
Francoiszero2;ValKhelil;Follow;0.1
Francoiszero2;stephanie130133;Follow;0.1
Francoiszero2;MaratDuran;Follow;0.1
Francoiszero2;Laetitia_Ahlin;Follow;0.1
Francoiszero2;Marcello822;Follow;0.1
Francoiszero2;MyriamCasadio;Follow;0.1
Francoiszero2;Toroxind27;Follow;0.1
Francoiszero2;Wisty05420420;Follow;0.1
Francoiszero2;paris_algerien;Follow;0.1
Francoiszero2;sophylvie;Follow;0.1
Francoiszero2;Roi_DesFrancs;Follow;0.1
Francoiszero2;alwiam_center;Follow;0.1
Francoiszero2;MrBaguett3;Follow;0.1
Francoiszero2;Jean55976024;Follow;0.1
Francoiszero2;GenerationZBFC;Follow;0.1
Francoiszero2;GenerationZNA;Follow;0.1
Francoiszero2;actu_z;Follow;0.1
Francoiszero2;TvZemmour;Follow;0.1
Francoiszero2;arnaudk81_Z0ZZ2;Follow;0.1
Francoiszero2;ComLaPolitique;Follow;0.1
Francoiszero2;asticot171;Follow;0.1
Francoiszero2;DamienRieu7;Follow;0.1
Francoiszero2;carocalou86;Follow;0.1
Francoiszero2;MissShalymar;Follow;0.1
Francoiszero2;byaz2022;Follow;0.1
Francoiszero2;PATRIOT2_2;Follow;0.1
Francoiszero2;sergele_gouil;Follow;0.1
Francoiszero2;ernest_hello;Follow;0.1
Francoiszero2;SodalityH;Follow;0.1
Francoiszero2;LMcK90;Follow;0.1
Francoiszero2;elo1414;Follow;0.1
Francoiszero2;reconquete_a;Follow;0.1
Francoiszero2;Proc_lucide;Follow;0.1
Francoiszero2;harvest314;Follow;0.1
Francoiszero2;Le_Parechal;Follow;0.1
