source;target;weight;sha1;average_hash
RTenfrancais;UnionArdennais;2;ebf52a07e37805c75e011fbb800a7cdb336fa84c;783a1a7a3e083071
TF1LeJT;UnionArdennais;2;ebf52a07e37805c75e011fbb800a7cdb336fa84c;783a1a7a3e083071
lesteclair;patrickallemand;2;f5832a1a1a76076f10b867b5aa9b57cb02c93baa;783a1a7a3e083071
RTenfrancais;patrickallemand;1;f5832a1a1a76076f10b867b5aa9b57cb02c93baa;783a1a7a3e083071
TF1LeJT;patrickallemand;1;f5832a1a1a76076f10b867b5aa9b57cb02c93baa;783a1a7a3e083071
UnionArdennais;patrickallemand;2;f5832a1a1a76076f10b867b5aa9b57cb02c93baa;783a1a7a3e083071
le_nouvelliste;lesteclair;2;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
RTenfrancais;le_nouvelliste;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
TF1LeJT;le_nouvelliste;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
UnionArdennais;le_nouvelliste;2;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
le_nouvelliste;patrickallemand;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LT_LaTribune;lesteclair;2;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LT_LaTribune;RTenfrancais;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LT_LaTribune;TF1LeJT;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LT_LaTribune;UnionArdennais;2;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LT_LaTribune;patrickallemand;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
lesteclair;manseau_eric;2;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
RTenfrancais;manseau_eric;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
TF1LeJT;manseau_eric;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
UnionArdennais;manseau_eric;2;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
manseau_eric;patrickallemand;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
le_nouvelliste;manseau_eric;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LT_LaTribune;manseau_eric;1;f6399138b6e33b2363b2373915160947a720977f;783a1a7a3e083071
LCP;lesteclair;2;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;RTenfrancais;1;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;TF1LeJT;1;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;UnionArdennais;2;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;patrickallemand;1;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;le_nouvelliste;1;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;LT_LaTribune;1;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
LCP;manseau_eric;1;2c96957f1bf601b496de8a65ee70773acf1a1b9b;783a1a7a3e083071
lesteclair;updayFR;2;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
RTenfrancais;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
TF1LeJT;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
UnionArdennais;updayFR;2;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
patrickallemand;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
le_nouvelliste;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
LT_LaTribune;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
manseau_eric;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
LCP;updayFR;1;7a107272d019869aaa178f49a2a668af5f6d4680;783a1a7a3e083071
BECKIsabelle1;altavocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
BeneteauAvocats;altavocats;2;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
BECKIsabelle1;BeneteauAvocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
V_BrunetDucos;altavocats;3;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
BECKIsabelle1;V_BrunetDucos;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
BeneteauAvocats;V_BrunetDucos;2;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
alquieavocats;altavocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
BECKIsabelle1;alquieavocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
BeneteauAvocats;alquieavocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
V_BrunetDucos;alquieavocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
AvocatParalex;altavocats;2;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
AvocatParalex;BECKIsabelle1;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
AvocatParalex;BeneteauAvocats;2;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
AvocatParalex;V_BrunetDucos;2;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
AvocatParalex;alquieavocats;1;33d4172bcbb6571ddc388b295a02732b546213ea;783a3a3a7e3e0818
RFI;altavocats;1;05af99c84dfce45be71c12f23ed633f9f2991a49;783a3a3a7e3e0818
BECKIsabelle1;RFI;1;05af99c84dfce45be71c12f23ed633f9f2991a49;783a3a3a7e3e0818
BeneteauAvocats;RFI;1;05af99c84dfce45be71c12f23ed633f9f2991a49;783a3a3a7e3e0818
RFI;V_BrunetDucos;1;05af99c84dfce45be71c12f23ed633f9f2991a49;783a3a3a7e3e0818
RFI;alquieavocats;1;05af99c84dfce45be71c12f23ed633f9f2991a49;783a3a3a7e3e0818
AvocatParalex;RFI;1;05af99c84dfce45be71c12f23ed633f9f2991a49;783a3a3a7e3e0818
Limportant_fr;jclvallee1;2;2cf5c2c99fbdcdd74051fbe9e5c71ac461951327;783a3a3a7e3e0a18
RFI;limportante_fr;2;25670d7ecaf30055e5c11a5e767b925639b8f3fc;7849453f26ac283c
MoadabJ;Navymat;1;f0c15fc9525fb9a841a4088749f23547780b1862;7b7b467c3600407f
jclvallee1;lalibrebe;1;493451028f80ad2bf78c7d3e7e2d603a6450c93e;7bbee6e7ef6a3800
jpwaec;laprovence;1;20d9b58a5460f0879e52b499a3b0ca9ea4f778db;7c1c007c70f83e00
libe;titrespresse;1;f3fd36f870394c8086eee193584b949fcabcb08a;7c1e083c3c18007c
JMarsillio;medadom_;1;6514a8630ef47cf211c6c67168dcf08fab46c0b6;7c3c240098bcb8bc
kled;ultimatepocket1;1;2c16ade3db9c8bdf325c04841df9f98f2c5ef738;7c3c7edb3c2e7611
FrancoisToup;kled;1;db21afdb21cdde31af2a1c7c53279cebc2bea686;7c3c7edb3c2e7611
FrancoisToup;ultimatepocket1;1;db21afdb21cdde31af2a1c7c53279cebc2bea686;7c3c7edb3c2e7611
MSNFrance;PierreRedoutey;1;ae8a004d83556fca39a84b404973af14035daec4;7c7c003038647820
DecodeurActu;crichert;1;ef7fb1d4d7ad52b9f42b84859777e99903bc6fb8;7c7c7c7e02000000
crichert;dakarxibar;2;5af6f634fd4d825a756391a5cf49d356615322c2;7c7c7c7e02000000
DecodeurActu;dakarxibar;2;5af6f634fd4d825a756391a5cf49d356615322c2;7c7c7c7e02000000
crichert;titrespresse;1;93fcf26ac4cd66c7f286da89bc03c339384e4e8a;7c7c7c7e02000000
DecodeurActu;titrespresse;1;93fcf26ac4cd66c7f286da89bc03c339384e4e8a;7c7c7c7e02000000
dakarxibar;titrespresse;1;93fcf26ac4cd66c7f286da89bc03c339384e4e8a;7c7c7c7e02000000
jacquesbadet;polopolopoo;1;945b60dab9be84f109c4095d3d927c344ad226b3;7c7cc7ff24000010
DecodeurActu;decodeurs;1;5aa59b45d03f8e73f99b8a8cf627792f5ea4c9ff;7c7e7e7e666e3c1c
DecodeurActu;JMarsillio;1;2af37eacfd64a99ab80eade345a4d5e100ebd720;7c7e7e7e666e3c1c
JMarsillio;decodeurs;1;2af37eacfd64a99ab80eade345a4d5e100ebd720;7c7e7e7e666e3c1c
dakarxibar;decodeurs;2;8c3383edda00758553a003ac49c5d81b0695362d;7c7e7e7e666e3c1c
JMarsillio;dakarxibar;1;8c3383edda00758553a003ac49c5d81b0695362d;7c7e7e7e666e3c1c
MaguyTran;clgbtcotedazur;1;d039c5fc7d2ca4c1d530a0a25b69820c8ff5bcdf;7cfa9e7848717810
lalsace;libe;2;dfe2cc04bdfae6ab79c43c6e2b73deacb3499323;7cfa9e7a48793800
Le_Progres;lalsace;1;1315c5ccbba66e55cd247ea8b5c6d81459dfcda7;7cfa9e7a48793800
Le_Progres;libe;2;1315c5ccbba66e55cd247ea8b5c6d81459dfcda7;7cfa9e7a48793800
Lebienpublic;lalsace;1;ea6f120e61180543aa2357f56bd8691504fba0ac;7cfa9e7a48793800
Lebienpublic;libe;2;ea6f120e61180543aa2357f56bd8691504fba0ac;7cfa9e7a48793800
Le_Progres;Lebienpublic;1;ea6f120e61180543aa2357f56bd8691504fba0ac;7cfa9e7a48793800
dagmotion1;lalsace;1;e87d8a254128a9f38b88a511824ff2709657a836;7cfa9e7a48793800
dagmotion1;libe;3;e87d8a254128a9f38b88a511824ff2709657a836;7cfa9e7a48793800
Le_Progres;dagmotion1;1;e87d8a254128a9f38b88a511824ff2709657a836;7cfa9e7a48793800
Lebienpublic;dagmotion1;1;e87d8a254128a9f38b88a511824ff2709657a836;7cfa9e7a48793800
Limportant_fr;lalsace;1;b7cf7e653824d96959bf2bb733959b8e7baf9cdb;7cfa9e7a48793800
Limportant_fr;libe;2;b7cf7e653824d96959bf2bb733959b8e7baf9cdb;7cfa9e7a48793800
Le_Progres;Limportant_fr;1;b7cf7e653824d96959bf2bb733959b8e7baf9cdb;7cfa9e7a48793800
Lebienpublic;Limportant_fr;1;b7cf7e653824d96959bf2bb733959b8e7baf9cdb;7cfa9e7a48793800
Limportant_fr;dagmotion1;1;b7cf7e653824d96959bf2bb733959b8e7baf9cdb;7cfa9e7a48793800
ActuSuisse;LeQuotidien_Cyb;1;e01a8b8f527b75ed7d3035dd021a44db47133bd6;7cfefe5030111f7c
ActuSuisse;le_nouvelliste;1;fd839d6a87fbc17c4e381d9ff3d21b0186e58a73;7cfefe5030111f7c
ActuSuisse;LT_LaTribune;1;fd839d6a87fbc17c4e381d9ff3d21b0186e58a73;7cfefe5030111f7c
News_Actu;dakarxibar;2;d5fd5e55ea51b31f1cfe194a6b7187372f1c381a;7e1fff7e7c586140
News_Actu;Sempreverde80;1;8a65fd7a0e5678d9603adf3c4a19522f66a027f8;7e1fff7e7c586140
Sempreverde80;dakarxibar;1;8a65fd7a0e5678d9603adf3c4a19522f66a027f8;7e1fff7e7c586140
EchiquierSocial;leJDD;1;3c9c69e33cca6fd557664f7e5137c4357c38f8eb;7e3c383818080800
BruceManon;fanfancoq;1;656a67399a457357ade377c542b15595f13f3597;7e7c0fff3c184040
LaCroix;VenturaAlba;1;b0c62240e41b58b6cbec0617509418686ec66968;7e7e6e2e3e1e1c1c
jejecestmoi;limportante_fr;1;83d3a1723f8664d46aba7778a9e1da14a6e6a187;7e7e7e7e7e7e7e7e
UnionArdennais;bulgarie;1;353efbac3dfb4649ef14db57bed4f28642a77aff;7e7f7faf494060cc
AspergerDefense;neyrdany;1;dc3ee2dd663a2c9c6f2e057f7f9e8d2256f83760;7ee26eb8782881c3
Celesthein;manifpourtous92;1;f2710ed23d75c6324bdb1f4173c12dafd53f82c8;7efe810000001fff
ADefendor;luciedevergt;2;97d4116f5282669fe315e15fb2dc4cccd2658d16;7efefe0400000f47
HRommee;auroreberge;1;d6f739e45f193e017b42a9794e552b42cbcba47b;7efefec2c282c2fe
Enfantdabord2;ccspv;2;792177406fe6acc60cefcb7d4bf70ca1fe7e8f5b;7f1f838383879dff
JEANNOTKZ;PasquierA;1;6977cd5c429ce965fe5c5ef80b3d2ebc8571f3bf;7f1f838787879dff
Badaboom331;GB_GBernard;1;bdf9d7ecd063ef19121d4afb11161ac4018e1845;7f3f0048000458f7
InfoCatho;MichlMeier;1;62be236680e4fc52465662af8f8afdcc3dc3af61;7f77535376362630
W38777Y;titrespresse;3;badae23f63e0440f0dec82c6c382fdc8dcf61081;7f7e3c003f1a1008
BacletMellon;FlandreauAvocat;2;9fdd28c1a129b98c922ce7ebb0d1b3b83b7539b6;7f7f3f2f25303820
BacletMellon;BadrMahbouli;3;9fdd28c1a129b98c922ce7ebb0d1b3b83b7539b6;7f7f3f2f25303820
BadrMahbouli;FlandreauAvocat;2;9fdd28c1a129b98c922ce7ebb0d1b3b83b7539b6;7f7f3f2f25303820
BacletMellon;BeneteauAvocats;2;9fdd28c1a129b98c922ce7ebb0d1b3b83b7539b6;7f7f3f2f25303820
BeneteauAvocats;FlandreauAvocat;1;9fdd28c1a129b98c922ce7ebb0d1b3b83b7539b6;7f7f3f2f25303820
BadrMahbouli;BeneteauAvocats;2;9fdd28c1a129b98c922ce7ebb0d1b3b83b7539b6;7f7f3f2f25303820
F_Desouche;GuyJovelin6;1;d60e7ddef59ef601db235402e103d05c74b3300c;7f7ffe7e7e001010
MichelJanva;MossieurFernand;1;bc45991b837320d63b35c6e4c4a15bc07194d4bc;7f7fffef00000000
F3Centre;IndreetLoire37;1;e3c8eb9299614e59b2f1a7e2a4e62712be7e8399;7ffff73b98909030
24sante_fr;destinationsant;1;75251b97e57a66b8a104fa6bcfbb7558953640c5;7fffffe318000000
Anargondin;dupontaviceloic;1;ebc776112ed2debb92044c3fdeed648077831310;7fffffffff000000
RachidTemal;fabien_gay;1;de28ffec75c40b79688ed147a369be0bac4b4527;801f7f7cffff0700
Iheartemeraldia;OLIVER_BRICE89;1;7e6d648a0ea19af9069399e792f394e9eb4c40b8;8080ffff8f81801f
Iheartemeraldia;godet_veronique;1;492a5e86afd4d9ef463b56dbf714646b99b45704;8080ffff8f81801f
OLIVER_BRICE89;godet_veronique;1;492a5e86afd4d9ef463b56dbf714646b99b45704;8080ffff8f81801f
GB_GBernard;delitdimages;1;e4800a5c472764aea2686d07ea4ed230d7815624;80bcfcfca8fcfcd4
delitdimages;tollari_siel94;1;e4800a5c472764aea2686d07ea4ed230d7815624;80bcfcfca8fcfcd4
salonditex;tourmagtravel;1;4aabea359a40d1fb5b60381f65ae5ea8ccaadea7;80e6de0e0f070683
MichelJanva;lmpt69;1;d7aae19ff9e1eceda20934acfc1638e97e02ffc6;80ffffffd880e000
AFCdu94;__Verlaine__;3;4f2a6c90e1bdca081ae2fa0a2cd23f10a4ce7487;8105ff030303dbf1
Enfantdabord2;__Verlaine__;2;56cbd02957c2e5aca58c21a7bfd8c076ab073df5;8105ff030303dbf1
24sante_fr;dakarxibar;2;33406650dd4c14c3c33674e7b975c455e114d999;8181ad89b9919993
RaphaelGerard17;sylvie_bert;1;3f71b46cae5bc4eb52af62d48a59e2bb66a200fa;81a0b1999981c1ff
BreakingLiveN;amanhermann1;1;3e9f895e0fb517ace190a9c6f97a87def39786cd;81adcd1f1f1b078f
AllianceVita21;Isasau;1;4d2895caaa35dbc298aeeb6ab366b8ae3e0fb92f;81c1f0e6c7012730
TDerville;hommesador;1;27e7ad02136beaa4602a27b323b56f2c2e61b88e;81cbbf8187bfe17c
TDerville;daniellambert75;1;27e7ad02136beaa4602a27b323b56f2c2e61b88e;81cbbf8187bfe17c
daniellambert75;hommesador;1;27e7ad02136beaa4602a27b323b56f2c2e61b88e;81cbbf8187bfe17c
BobLeCentriste;ashton_berkano;1;e89eee213a8c469da759b4e6a59994413745861a;81e7d3c3c7ffc1b1
LaManifPourTous;ccspv;2;e951d66e8636ecbb78fcb6276a2927b618fc9b89;81e7ffff7f108080
ccspv;jbmaillard;3;e625aee80d47f77a966a0afdb9df1fc21f835340;81e7ffff7f108080
LaManifPourTous;jbmaillard;1;e625aee80d47f77a966a0afdb9df1fc21f835340;81e7ffff7f108080
InformateurDab;noe22349;7;773b83270f471c31a219e6ff8a9486b106e2271a;81ffbd91e7e70019
albdmt;neya04338631;1;681efe13c16dc0151655a94627f426f552af9612;8400206063f3a3ff
AFCdu56;lmpt69;1;556b7cdbad2145475d3ebc03573240e7bb8d2812;8581ff810303dbf1
__Verlaine__;lmpt69;1;c05271810f960f5dc25d6e577e89a962bd8b1916;8581ff810303dbf1
AFCdu56;__Verlaine__;1;c05271810f960f5dc25d6e577e89a962bd8b1916;8581ff810303dbf1
AFC56_Vannes;lmpt69;1;556b7cdbad2145475d3ebc03573240e7bb8d2812;8581ff810303dbf1
AFC56_Vannes;__Verlaine__;1;556b7cdbad2145475d3ebc03573240e7bb8d2812;8581ff810303dbf1
F24ActuFrance;France24_fr;2;f4afd8e0416f29f24c2b2e9e7841b2bb85855803;86cdcf8e0e8ec1c1
LaureCante;fdeligne;1;f11c6ffb70bb547efc9636311edc38c75d88ddb0;880881819f9793fd
bleuloireocean;bleumaine;2;d637b59a4bc087e8989865845aa10aa5b5c9bd14;8c017f3e7f7e7838
NantesOnline;bleumaine;1;db222a1ffdfef64b652c91e1740239d574a5b9a3;8c017f3e7f7e7838
NantesOnline;bleuloireocean;1;db222a1ffdfef64b652c91e1740239d574a5b9a3;8c017f3e7f7e7838
MarieeEnColere;alimgrossesse;4;06512e6110ad9124b7a79d806a2c46654fadfb05;8f0f2323bf878f9f
manifpourtous92;pbaucheron;2;1e8edaa34cea06e213aa0d9a7b831894470714dd;98e0e0f9b1b9f1d1
AntoninPo;fenotteenragee;1;e52c4d3b0d2cab69c488b1b0d48558198ca5bea7;991838f8f8f433b8
fenotteenragee;pourlafamille;1;e52c4d3b0d2cab69c488b1b0d48558198ca5bea7;991838f8f8f433b8
AntoninPo;pourlafamille;1;e52c4d3b0d2cab69c488b1b0d48558198ca5bea7;991838f8f8f433b8
Thought31993352;bulgarie;1;d395b0de5bc2514140025233ba5baa771e548875;9c5a2e0e0e0c080c
AujourdhuiPress;webissimo;1;36e96a3e6f3f496a6f422d75da00eeef6ea34ab8;9cbc1c9838103818
BFMTV;webissimo;1;36e96a3e6f3f496a6f422d75da00eeef6ea34ab8;9cbc1c9838103818
updayFR;vittart75;1;6227a272604f3e647d15410830f94f0f4b25250b;9cff0f0e8c9cc0ff
leberry_fr;lyonne_fr;1;7dabd171ce1e1defe155d67d11ec8d94e807c1c3;9db8b9181e3f0f0f
leberry_fr;lecho_fr;1;b757a324c07ff6600ef09e28848d1d3b9141584c;9db8b9181e3f0f0f
BarbaraMazieres;lysenfleur;1;c984131f13ee8de013b07aa213d19bdf3434ec75;9e1919bbfd119bff
24matins;libe;1;48bc4c898ee68af55b05d206b99d2b8692dee33c;9e586e0e0e040c0c
NEWSWORLD555;libe;1;ec81fb0f736379ee81020042ef53a74c0fc1baf2;9e586e0e0e040c0c
24matins;NEWSWORLD555;1;ec81fb0f736379ee81020042ef53a74c0fc1baf2;9e586e0e0e040c0c
Gilles_Lebreton;OswaldoCruz10;9;3190da39ab27d40835f7baf3c8598d521f16f0d5;9e7d7d7dff000400
AFC_Pays_Aix;Gilles_Lebreton;1;d080d409d73f3eb57d82bffbf72f0762a0cb7525;9e7d7d7dff000400
AFC_Pays_Aix;OswaldoCruz10;9;d080d409d73f3eb57d82bffbf72f0762a0cb7525;9e7d7d7dff000400
Gilles_Lebreton;MarecauxC;1;1924de1c0ea41fa1dc73651439ce472554433193;9e7d7d7dff000400
MarecauxC;OswaldoCruz10;9;1924de1c0ea41fa1dc73651439ce472554433193;9e7d7d7dff000400
AFC_Pays_Aix;MarecauxC;1;1924de1c0ea41fa1dc73651439ce472554433193;9e7d7d7dff000400
Gilles_Lebreton;PHAREFM;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
OswaldoCruz10;PHAREFM;9;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
AFC_Pays_Aix;PHAREFM;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
MarecauxC;PHAREFM;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
Gilles_Lebreton;delegationpcd86;1;bf18ce01764f01d3c8d0a545699adec133fd8828;9e7d7d7dff000400
OswaldoCruz10;delegationpcd86;9;bf18ce01764f01d3c8d0a545699adec133fd8828;9e7d7d7dff000400
AFC_Pays_Aix;delegationpcd86;1;bf18ce01764f01d3c8d0a545699adec133fd8828;9e7d7d7dff000400
MarecauxC;delegationpcd86;1;bf18ce01764f01d3c8d0a545699adec133fd8828;9e7d7d7dff000400
PHAREFM;delegationpcd86;1;bf18ce01764f01d3c8d0a545699adec133fd8828;9e7d7d7dff000400
Gilles_Lebreton;ReinformationRC;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
OswaldoCruz10;ReinformationRC;9;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
AFC_Pays_Aix;ReinformationRC;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
MarecauxC;ReinformationRC;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
PHAREFM;ReinformationRC;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
ReinformationRC;delegationpcd86;1;8e69a84da22f338155bf07a438733fbad323abb6;9e7d7d7dff000400
Gilles_Lebreton;NClectic;1;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
NClectic;OswaldoCruz10;9;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
AFC_Pays_Aix;NClectic;1;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
MarecauxC;NClectic;1;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
NClectic;PHAREFM;1;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
NClectic;delegationpcd86;1;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
NClectic;ReinformationRC;1;99fad8e41e5fc3dbd3dbc73c9f254cf0162f55b2;9e7d7d7dff000400
AntoninMartin;DenKinte;1;4af21ab0ee4e9faa9119983f25b538e8b8525e09;9f0c084c4b0f8c80
OFrancois60200;StephPiednoir;1;8178404146c7fb79d57ff48dd0b612ed795746d1;a707c3c7c3f7ffff
StephPiednoir;flydeck60;1;39df2cdc809f2ff05f8538442af0f15207026d57;a707c3c7c3f7ffff
OFrancois60200;flydeck60;1;39df2cdc809f2ff05f8538442af0f15207026d57;a707c3c7c3f7ffff
TeleLoisirs;cineloisirs;1;fd60ca4f81ef46e2f503f72dbc28688de6d2c64c;a8b2b8ba22383a32
Badaboom331;ultimatepocket1;1;73e827cd4e87ac3de2b8fe679b988ea91de65519;be00000008fcfcff
Enfantdabord2;LaManifPrTous37;2;3743fc7f326f153096d1a41846a43a4f2d87b572;bf3f1f1f1f1f9f9f
LaManifPrTous37;tof92130;2;918eafcb72fdc9236aacf3c6044acefc4db04522;bf3f1f1f1f1f9f9f
Enfantdabord2;tof92130;4;918eafcb72fdc9236aacf3c6044acefc4db04522;bf3f1f1f1f1f9f9f
Contreinfo;GuyJovelin6;1;5d44ff3a395d356fbb53d7beb42ea3a60cd964f9;bf9fcfc3898181c1
Contreinfo;opppinions;1;e373375cc65f8e065077fdba51659da3afeb570d;bf9fcfc3898181c1
GuyJovelin6;opppinions;1;e373375cc65f8e065077fdba51659da3afeb570d;bf9fcfc3898181c1
Bleu_Basque;titrespresse;1;b35a5dc011040013b2df0f2fc68366e5e8a7dca5;bfdfc3030302830b
Info247F;grmthamza15;1;b470134a3d5004abbd4325001dc9074b2947a801;c0babebcf8903030
24sante_fr;franceinfo;2;b98908fb0f1d6125da59ac843f182617a8f3af02;c0c0d4ba061e1a1e
Guy_Lvt;MRigalon;1;748645cf0d0105c9bd3a945b7a2a874ced4fd6b8;c0cec0c0e0e0e1ff
CNAFC;LaManifPourTous;1;1bad9b5be97d8c6f80c3f7f4c245afb604b993bb;c0f0f0e0f0e000f0
AFCdu94;LaManifPourTous;3;37aeab6c0bbdb1bf7b6b91ab4f2747c29c61f846;c0f0f0e0f0e000f0
CNAFC;cpdh_eu;1;37aeab6c0bbdb1bf7b6b91ab4f2747c29c61f846;c0f0f0e0f0e000f0
LaManifPourTous;cpdh_eu;1;37aeab6c0bbdb1bf7b6b91ab4f2747c29c61f846;c0f0f0e0f0e000f0
AFCdu94;cpdh_eu;3;37aeab6c0bbdb1bf7b6b91ab4f2747c29c61f846;c0f0f0e0f0e000f0
le_Parisien;regis1144;1;3701b0ce930ba1dd3d0769391a3c20d9ea4c500c;c1c1c1c4cdc5cdff
PdeSaulieu;jylegis2017;1;c7fc107d21ff847070dbadf6592a7b45db221e05;c3c1c7c1c3c3c3e0
MurielCoativy;jylegis2017;1;17c3f0c93a3633fa42fa084311b57748a0b3ff2f;c3c1c7c1c3c3c3e0
MurielCoativy;PdeSaulieu;1;17c3f0c93a3633fa42fa084311b57748a0b3ff2f;c3c1c7c1c3c3c3e0
jylegis2017;manifpourtous83;1;7c8bd604695b56034f03d5dd2cd5d2b430186a6c;c3c1c7c1c3c3c3e0
PdeSaulieu;manifpourtous83;1;7c8bd604695b56034f03d5dd2cd5d2b430186a6c;c3c1c7c1c3c3c3e0
MurielCoativy;manifpourtous83;1;7c8bd604695b56034f03d5dd2cd5d2b430186a6c;c3c1c7c1c3c3c3e0
jfpoisson78;jylegis2017;1;17c3f0c93a3633fa42fa084311b57748a0b3ff2f;c3c1c7c1c3c3c3e0
PdeSaulieu;jfpoisson78;1;17c3f0c93a3633fa42fa084311b57748a0b3ff2f;c3c1c7c1c3c3c3e0
MurielCoativy;jfpoisson78;1;17c3f0c93a3633fa42fa084311b57748a0b3ff2f;c3c1c7c1c3c3c3e0
jfpoisson78;manifpourtous83;1;17c3f0c93a3633fa42fa084311b57748a0b3ff2f;c3c1c7c1c3c3c3e0
YvelinesRadioFM;mlnangalama;2;2b6cc85dde8f3adbfbc91aca9438e0da87bb1607;c7030501030bdbdb
InfoCatho;SoyonsCatholic;1;496357659df1489fe92cbf6d6d48e5d4147c26c3;cbc3e9e981c3e1e1
AllianceVita34;Diocese_85;1;ebb1409a1083961a2bdbd3edf9cb44104f53cf03;cf80ff838383fbf1
ActuSuisse;pausefun;1;36ee2295878298a6cf10f689322931724d2fabd0;cf8f8f0f07076f61
paris_2015;pausefun;1;36ee2295878298a6cf10f689322931724d2fabd0;cf8f8f0f07076f61
ActuSuisse;paris_2015;1;36ee2295878298a6cf10f689322931724d2fabd0;cf8f8f0f07076f61
DanielPilotte;belindageoly;1;f4be667570a08e09f919d754905596a06bc3da8a;cfc3c3f3f3e3c1c0
VRipoche;jclvallee1;1;8dc4af7769239644b66be20b427437300c614bff;cfc7e7c7c7c70301
VRipoche;couraud6;1;4fdd0603c27b3d8d34a4520317d97b3ef8ce1949;cfc7e7c7c7c70301
couraud6;jclvallee1;1;4fdd0603c27b3d8d34a4520317d97b3ef8ce1949;cfc7e7c7c7c70301
