Source;Target;LinkType;Weight;AverageHash;Sha1;Category
FrkLaBaule;annezda;follow;2;None;None; None
MPTOnlacherien;annezda;follow;2;None;None; None
YvesPDB;iseult66;follow;1;None;None; None
iseult66;teppdude;follow;2;None;None; None
Valeurs;iseult66;follow;1;None;None; None
SJallamion;iseult66;follow;1;None;None; None
iseult66;le_Parisien;follow;1;None;None; None
anycordy;iseult66;follow;1;None;None; None
FrontPopOff;iseult66;follow;1;None;None; None
LEtudiant_Libre;tchincath;follow;1;None;None; None
mahtfrid;tchincath;follow;1;None;None; None
Prolotwitto;tchincath;follow;1;None;None; None
FrontPopOff;tchincath;follow;1;None;None; None
PhilMargay;tchincath;follow;1;None;None; None
allianceVITA;tchincath;follow;1;None;None; None
stanislasrig;tchincath;follow;1;None;None; None
Genethique;tchincath;follow;1;None;None; None
LaManifPourTous;tchincath;follow;1;None;None; None
jylgallou;tchincath;follow;1;None;None; None
LeaMidene;tchincath;follow;1;None;None; None
Nova153;tchincath;follow;2;None;None; None
SJallamion;tchincath;follow;1;None;None; None
Valeurs;tchincath;follow;1;None;None; None
JeanMarcVILLER;tchincath;follow;1;None;None; None
tchincath;trenteet1;follow;2;None;None; None
AbdelSansLeB;tchincath;follow;1;None;None; None
PH_RG;tchincath;follow;1;None;None; None
FrkLaBaule;tchincath;follow;1;None;None; None
ln123Champagne;tchincath;follow;1;None;None; None
erictoulorge;jclvallee1;follow;1;None;None; None
erictoulorge;jylgallou;follow;2;None;None; None
LaManifPourTous;ehavet;follow;1;None;None; None
allianceVITA;ehavet;follow;1;None;None; None
Sentinelles_fr;citoyenpourlenf;follow;1;None;None; None
JuristePLE;citoyenpourlenf;follow;2;None;None; None
AudeMirkovic;citoyenpourlenf;follow;1;None;None; None
allianceVITA;citoyenpourlenf;follow;1;None;None; None
CapucineFouque1;VitaJeunes;follow;2;None;None; None
CapucineFouque1;Djokkor;follow;1;None;None; None
Alliancevita64;CapucineFouque1;follow;1;None;None; None
AllianceVita78;CapucineFouque1;follow;1;None;None; None
CapucineFouque1;alliancevita31;follow;1;None;None; None
AllianceVITA28;CapucineFouque1;follow;1;None;None; None
AFCdu94;CapucineFouque1;follow;1;None;None; None
CapucineFouque1;allianceVITA;follow;1;None;None; None
AllianceVita34;CapucineFouque1;follow;1;None;None; None
CapucineFouque1;manifpourtous92;follow;1;None;None; None
CapucineFouque1;lmptlr;follow;2;None;None; None
CapucineFouque1;JuristePLE;follow;1;None;None; None
CapucineFouque1;Genethique;follow;1;None;None; None
CapucineFouque1;LaManifPourTous;follow;1;None;None; None
CapucineFouque1;LaManifPrTous37;follow;1;None;None; None
CapucineFouque1;isabsavoie;follow;2;None;None; None
AllianceVita49;CapucineFouque1;follow;1;None;None; None
CapucineFouque1;HenrideSoos;follow;1;None;None; None
CapucineFouque1;cpdh_eu;follow;1;None;None; None
CapucineFouque1;albdmt;follow;1;None;None; None
CapucineFouque1;LMPT57;follow;1;None;None; None
AudeMirkovic;CapucineFouque1;follow;1;None;None; None
CapucineFouque1;_Marie_Vince;follow;1;None;None; None
CapucineFouque1;fxperes;follow;1;None;None; None
CapucineFouque1;Vita_Montelimar;follow;1;None;None; None
CapucineFouque1;Philhum540;follow;2;None;None; None
CapucineFouque1;Valeurs;follow;1;None;None; None
CapucineFouque1;lmpt69;follow;1;None;None; None
CapucineFouque1;antoinne92;follow;1;None;None; None
CapucineFouque1;tof92130;follow;1;None;None; None
CapucineFouque1;CarolineRoux1;follow;1;None;None; None
CapucineFouque1;LMPT75;follow;1;None;None; None
CapucineFouque1;Sentinelles_fr;follow;1;None;None; None
CapucineFouque1;Enfantdabord2;follow;1;None;None; None
CapucineFouque1;LMPT53;follow;1;None;None; None
CapucineFouque1;ben2l;follow;2;None;None; None
LaManifPourTous;oliviertdb;follow;1;None;None; None
BabeCamino;oliviertdb;follow;1;None;None; None
Sentinelles_fr;oliviertdb;follow;1;None;None; None
ManifPourTous85;oliviertdb;follow;1;None;None; None
JuristePLE;oliviertdb;follow;2;None;None; None
allianceVITA;oliviertdb;follow;1;None;None; None
ChTailllebois;mahtfrid;follow;1;None;None; None
ChTailllebois;Le_blog_d_HB;follow;2;None;None; None
ChTailllebois;HeloisedArtagn;follow;2;None;None; None
ChTailllebois;Le_petitnico;follow;1;None;None; None
ChTailllebois;dugbs78;follow;1;None;None; None
ChTailllebois;allianceVITA;follow;1;None;None; None
ChTailllebois;espritdefamille;follow;2;None;None; None
ChTailllebois;FredRob_PCD92;follow;2;None;None; None
ChTailllebois;SenersVercken;follow;1;None;None; None
ChTailllebois;Na_DrZ;follow;1;None;None; None
ChTailllebois;nathalielavi;follow;1;None;None; None
ChTailllebois;Citadelle29;follow;2;None;None; None
ChTailllebois;LaManifPourTous;follow;1;None;None; None
ChTailllebois;christineboutin;follow;2;None;None; None
ChTailllebois;fredericmajau;follow;2;None;None; None
ChTailllebois;PrintempsFrance;follow;1;None;None; None
ChTailllebois;LeaMidene;follow;1;None;None; None
AudeMirkovic;ChTailllebois;follow;1;None;None; None
ChTailllebois;albdmt;follow;1;None;None; None
ChTailllebois;annezda;follow;1;None;None; None
ChTailllebois;colerenoire;follow;2;None;None; None
ChTailllebois;Valeurs;follow;1;None;None; None
ChTailllebois;MiniLicorne69;follow;1;None;None; None
ChTailllebois;mh_flo;follow;2;None;None; None
ChTailllebois;PhilippeOswald;follow;1;None;None; None
CarolineRoux1;ChTailllebois;follow;1;None;None; None
ChTailllebois;Sentinelles_fr;follow;1;None;None; None
ChTailllebois;juvenale38;follow;2;None;None; None
ChTailllebois;Romain1571;follow;1;None;None; None
ChTailllebois;FrkLaBaule;follow;2;None;None; None
ACisalpina;journalPresent;follow;1;None;None; None
ACisalpina;ManifPourTous85;follow;1;None;None; None
ACisalpina;allianceVITA;follow;1;None;None; None
geisha8392;journalPresent;follow;1;None;None; None
geisha8392;jylgallou;follow;1;None;None; None
geisha8392;stanislasrig;follow;1;None;None; None
SJallamion;geisha8392;follow;1;None;None; None
geisha8392;jeanclaudepeyra;follow;1;None;None; None
Valeurs;geisha8392;follow;1;None;None; None
geisha8392;trenteet1;follow;2;None;None; None
FrkLaBaule;geisha8392;follow;1;None;None; None
AlainGuillamon;geisha8392;follow;2;None;None; None
Nova153;geisha8392;follow;2;None;None; None
Vero_Jacquier;geisha8392;follow;1;None;None; None
AllianceVita34;_Marie_Vince;follow;2;None;None; None
AllianceVita34;VitaJeunes;follow;2;None;None; None
AllianceVita34;Vita_Montelimar;follow;2;None;None; None
AllianceVita34;Alliancevita64;follow;2;None;None; None
AllianceVita34;cpdh_eu;follow;1;None;None; None
AllianceVita34;CarolineRoux1;follow;1;None;None; None
AllianceVita34;AllianceVita49;follow;2;None;None; None
AllianceVITA63;AllianceVita34;follow;1;None;None; None
AllianceVita34;AllianceVita78;follow;1;None;None; None
83Alliance;AllianceVita34;follow;1;None;None; None
AllianceVita34;alliancevita31;follow;1;None;None; None
AllianceVita34;HenrideSoos;follow;1;None;None; None
AllianceVITA28;AllianceVita34;follow;1;None;None; None
AllianceVita34;JuristePLE;follow;1;None;None; None
AllianceVita34;Genethique;follow;1;None;None; None
AllianceVita34;AudeMirkovic;follow;1;None;None; None
AllianceVita34;fxperes;follow;2;None;None; None
AllianceVita34;allianceVITA;follow;2;None;None; None
LaManifPourTous;MargottinSylvi1;follow;1;None;None; None
Le_BienCommun;MargottinSylvi1;follow;2;None;None; None
MargottinSylvi1;Valeurs;follow;1;None;None; None
MargottinSylvi1;Sentinelles_fr;follow;1;None;None; None
MargottinSylvi1;lmptlr;follow;2;None;None; None
JuristePLE;MargottinSylvi1;follow;1;None;None; None
AudeMirkovic;MargottinSylvi1;follow;1;None;None; None
MargottinSylvi1;albdmt;follow;1;None;None; None
LaManifPourTous;guyderosnay;follow;1;None;None; None
christineboutin;guyderosnay;follow;1;None;None; None
guyderosnay;procedit;follow;1;None;None; None
guyderosnay;le_Parisien;follow;1;None;None; None
guyderosnay;stanislasrig;follow;1;None;None; None
Valeurs;guyderosnay;follow;1;None;None; None
SenersVercken;guyderosnay;follow;1;None;None; None
guyderosnay;kudplomb;follow;2;None;None; None
CarolineRoux1;guyderosnay;follow;1;None;None; None
JuristePLE;guyderosnay;follow;1;None;None; None
PrintempsFrance;guyderosnay;follow;1;None;None; None
HenrideSoos;guyderosnay;follow;1;None;None; None
OliberBox;guyderosnay;follow;1;None;None; None
albdmt;guyderosnay;follow;1;None;None; None
allianceVITA;guyderosnay;follow;1;None;None; None
LaManifPourTous;georgeseric;follow;1;None;None; None
georgeseric;stanislasrig;follow;1;None;None; None
Valeurs;georgeseric;follow;1;None;None; None
MiniLicorne69;georgeseric;follow;1;None;None; None
CarolineRoux1;georgeseric;follow;1;None;None; None
SALONJP;georgeseric;follow;1;None;None; None
CorinneDTR;georgeseric;follow;1;None;None; None
Sentinelles_fr;georgeseric;follow;1;None;None; None
georgeseric;remseeks;follow;1;None;None; None
albdmt;georgeseric;follow;1;None;None; None
georgeseric;jingle_56;follow;2;None;None; None
allianceVITA;georgeseric;follow;1;None;None; None
BrigitteDupin;LaManifPourTous;follow;1;None;None; None
BrigitteDupin;christineboutin;follow;1;None;None; None
BrigitteDupin;jylgallou;follow;1;None;None; None
BrigitteDupin;YvesPDB;follow;1;None;None; None
BrigitteDupin;stanislasrig;follow;1;None;None; None
BrigitteDupin;jylegis2017;follow;2;None;None; None
BrigitteDupin;PoinsardXavier;follow;2;None;None; None
BrigitteDupin;albdmt;follow;1;None;None; None
BrigitteDupin;allianceVITA;follow;1;None;None; None
KD4ui_QTi0b;SenersVercken;follow;1;None;None; None
KD4ui_QTi0b;LaManifPourTous;follow;1;None;None; None
KD4ui_QTi0b;Sentinelles_fr;follow;1;None;None; None
GarderetC;VitaJeunes;follow;1;None;None; None
GarderetC;YvesPDB;follow;1;None;None; None
GarderetC;Le_blog_d_HB;follow;2;None;None; None
GarderetC;jocelynchereau;follow;2;None;None; None
AFC_Pays_Aix;GarderetC;follow;1;None;None; None
GarderetC;Manifpourtous74;follow;1;None;None; None
GarderetC;Le_petitnico;follow;1;None;None; None
DaViciDaVici;GarderetC;follow;2;None;None; None
GarderetC;J_Tiberghien;follow;1;None;None; None
GarderetC;allianceVITA;follow;1;None;None; None
GarderetC;manifpourtous92;follow;1;None;None; None
GarderetC;miss7terre;follow;1;None;None; None
GarderetC;sylvita30;follow;1;None;None; None
GarderetC;SALONJP;follow;1;None;None; None
GarderetC;lmptlr;follow;2;None;None; None
GarderetC;manifpourtous91;follow;1;None;None; None
Citadelle29;GarderetC;follow;2;None;None; None
GarderetC;JuristePLE;follow;1;None;None; None
GarderetC;Genethique;follow;1;None;None; None
BEF90894800;GarderetC;follow;2;None;None; None
GarderetC;LaManifPourTous;follow;1;None;None; None
GarderetC;christineboutin;follow;1;None;None; None
GarderetC;crist_va;follow;2;None;None; None
GarderetC;LaManifPrTous37;follow;1;None;None; None
GarderetC;manifpourtous11;follow;1;None;None; None
GarderetC;ManifPourTous89;follow;1;None;None; None
GarderetC;frantztoussaint;follow;2;None;None; None
GarderetC;HenrideSoos;follow;1;None;None; None
GarderetC;JennyLambert711;follow;1;None;None; None
CieSedum;GarderetC;follow;1;None;None; None
GarderetC;LMPT53;follow;1;None;None; None
GarderetC;fenotteenragee;follow;1;None;None; None
GarderetC;cpdh_eu;follow;1;None;None; None
AudeMirkovic;GarderetC;follow;1;None;None; None
GarderetC;fxperes;follow;1;None;None; None
GarderetC;albdmt;follow;1;None;None; None
GarderetC;LMPT57;follow;1;None;None; None
GarderetC;PascalGMICHEL;follow;1;None;None; None
GarderetC;vandewalleberna;follow;1;None;None; None
GarderetC;Valeurs;follow;1;None;None; None
GarderetC;lmpt69;follow;1;None;None; None
CarolineRoux1;GarderetC;follow;1;None;None; None
GarderetC;LMPT75;follow;1;None;None; None
GarderetC;Sentinelles_fr;follow;1;None;None; None
Enfantdabord2;GarderetC;follow;1;None;None; None
FredRob_PCD92;GarderetC;follow;2;None;None; None
GarderetC;LMPT44;follow;1;None;None; None
GarderetC;MPTOnlacherien;follow;1;None;None; None
LaManifPourTous;rfsword;follow;1;None;None; None
Olivier_AIX;rfsword;follow;2;None;None; None
ArjPascal;Varac_a;follow;1;None;None; None
Varac_a;mahtfrid;follow;1;None;None; None
HibouDuNet;Varac_a;follow;2;None;None; None
Varac_a;pbaucheron;follow;1;None;None; None
Le_petitnico;Varac_a;follow;1;None;None; None
Varac_a;npommeret1;follow;2;None;None; None
DaViciDaVici;Varac_a;follow;2;None;None; None
Varac_a;allianceVITA;follow;1;None;None; None
Varac_a;xaviercrn;follow;2;None;None; None
Varac_a;abbe_jlm;follow;1;None;None; None
Genethique;Varac_a;follow;1;None;None; None
Andrgilles1;Varac_a;follow;2;None;None; None
LaManifPourTous;Varac_a;follow;1;None;None; None
Varac_a;christineboutin;follow;1;None;None; None
Varac_a;isabsavoie;follow;2;None;None; None
Varac_a;caroledzb;follow;1;None;None; None
Varac_a;fredericmajau;follow;2;None;None; None
Varac_a;delegationpcd86;follow;2;None;None; None
Varac_a;VincentCaverius;follow;2;None;None; None
Varac_a;fxperes;follow;1;None;None; None
Valeurs;Varac_a;follow;1;None;None; None
Varac_a;mh_flo;follow;2;None;None; None
Varac_a;antoinne92;follow;1;None;None; None
DejanteDu44;Varac_a;follow;2;None;None; None
CarolineRoux1;Varac_a;follow;1;None;None; None
Flat6addict;Varac_a;follow;2;None;None; None
Varac_a;krunch_fr;follow;1;None;None; None
C_Pantalon;Varac_a;follow;2;None;None; None
Enfantdabord2;Varac_a;follow;1;None;None; None
Romain1571;Varac_a;follow;1;None;None; None
mahtfrid;natafi;follow;1;None;None; None
YvesPDB;natafi;follow;1;None;None; None
cadl83;natafi;follow;1;None;None; None
manifpourtous83;natafi;follow;1;None;None; None
FrontPopOff;natafi;follow;1;None;None; None
DaViciDaVici;natafi;follow;2;None;None; None
dugbs78;natafi;follow;2;None;None; None
allianceVITA;natafi;follow;1;None;None; None
natafi;stanislasrig;follow;1;None;None; None
manifpourtous92;natafi;follow;1;None;None; None
SALONJP;natafi;follow;1;None;None; None
mej31600;natafi;follow;2;None;None; None
natafi;remseeks;follow;1;None;None; None
Citadelle29;natafi;follow;2;None;None; None
JuristePLE;natafi;follow;1;None;None; None
LaManifPourTous;natafi;follow;1;None;None; None
ResistantBase;natafi;follow;2;None;None; None
christineboutin;natafi;follow;1;None;None; None
jylgallou;natafi;follow;1;None;None; None
le_Parisien;natafi;follow;1;None;None; None
natafi;ops78v;follow;1;None;None; None
isabsavoie;natafi;follow;1;None;None; None
fredericmajau;natafi;follow;2;None;None; None
CollectifPeres;natafi;follow;2;None;None; None
delegationpcd86;natafi;follow;2;None;None; None
laurossignol;natafi;follow;1;None;None; None
PrintempsFrance;natafi;follow;1;None;None; None
kstelkeeper;natafi;follow;1;None;None; None
HenrideSoos;natafi;follow;1;None;None; None
Gogui_Resistant;natafi;follow;1;None;None; None
AudeMirkovic;natafi;follow;1;None;None; None
fxperes;natafi;follow;1;None;None; None
albdmt;natafi;follow;1;None;None; None
Civitas_;natafi;follow;1;None;None; None
colerenoire;natafi;follow;2;None;None; None
ArdrB;natafi;follow;2;None;None; None
ChTailllebois;natafi;follow;1;None;None; None
A_duChambon;natafi;follow;1;None;None; None
jylegis2017;natafi;follow;2;None;None; None
Valeurs;natafi;follow;1;None;None; None
DejanteDu44;natafi;follow;2;None;None; None
PhilippeOswald;natafi;follow;1;None;None; None
CarolineRoux1;natafi;follow;1;None;None; None
natafi;reinedetrianon;follow;1;None;None; None
natafi;trenteet1;follow;2;None;None; None
LMPT75;natafi;follow;1;None;None; None
Sentinelles_fr;natafi;follow;1;None;None; None
Enfantdabord2;natafi;follow;1;None;None; None
FrkLaBaule;natafi;follow;1;None;None; None
O_N_L_R;natafi;follow;1;None;None; None
MPTOnlacherien;natafi;follow;1;None;None; None
journalPresent;mh_flo;follow;1;None;None; None
LEtudiant_Libre;mh_flo;follow;1;None;None; None
ArjPascal;mh_flo;follow;1;None;None; None
PhilMargay;mh_flo;follow;1;None;None; None
Romain1571;mh_flo;follow;1;None;None; None
manifpourtous45;mh_flo;follow;1;None;None; None
Eyrieux_07;mh_flo;follow;1;None;None; None
Etienne_Muller_;mh_flo;follow;1;None;None; None
masclac3;mh_flo;follow;1;None;None; None
Vero_Jacquier;mh_flo;follow;1;None;None; None
allianceVITA;mh_flo;follow;1;None;None; None
barkanos;mh_flo;follow;1;None;None; None
espritdefamille;mh_flo;follow;2;None;None; None
AllianceVita34;mh_flo;follow;1;None;None; None
kudplomb;mh_flo;follow;2;None;None; None
RessourcesPros;mh_flo;follow;1;None;None; None
Na_DrZ;mh_flo;follow;1;None;None; None
mh_flo;nathalielavi;follow;1;None;None; None
MichelNicolasA1;mh_flo;follow;2;None;None; None
ManifPourTous85;mh_flo;follow;1;None;None; None
Bearnais_64300;mh_flo;follow;1;None;None; None
Citadelle29;mh_flo;follow;2;None;None; None
JuristePLE;mh_flo;follow;2;None;None; None
mh_flo;noe22349;follow;1;None;None; None
Le_BienCommun;mh_flo;follow;2;None;None; None
christineboutin;mh_flo;follow;1;None;None; None
isabsavoie;mh_flo;follow;1;None;None; None
ManifPourTous89;mh_flo;follow;1;None;None; None
JimityT;mh_flo;follow;2;None;None; None
JennyLambert711;mh_flo;follow;1;None;None; None
Sentinelles_be;mh_flo;follow;1;None;None; None
SensCommunSud92;mh_flo;follow;1;None;None; None
PascalGMICHEL;mh_flo;follow;1;None;None; None
ArdrB;mh_flo;follow;2;None;None; None
mh_flo;mydaphne;follow;1;None;None; None
mh_flo;reinedetrianon;follow;2;None;None; None
mh_flo;trenteet1;follow;2;None;None; None
LMPT75;mh_flo;follow;1;None;None; None
mh_flo;rc37000;follow;1;None;None; None
AbdelSansLeB;mh_flo;follow;2;None;None; None
LMPT53;mh_flo;follow;2;None;None; None
ManifPourTous59;mh_flo;follow;1;None;None; None
beige_salon;mh_flo;follow;1;None;None; None
LMPT44;mh_flo;follow;2;None;None; None
E_Talitha;mh_flo;follow;1;None;None; None
Jean_DAlbret;mh_flo;follow;1;None;None; None
mahtfrid;mh_flo;follow;1;None;None; None
HibouDuNet;mh_flo;follow;2;None;None; None
Benjie_Tonitrue;mh_flo;follow;1;None;None; None
ElizabethZitoun;mh_flo;follow;1;None;None; None
FrontPopOff;mh_flo;follow;1;None;None; None
asonimage;mh_flo;follow;1;None;None; None
ChrisBalboa78;mh_flo;follow;1;None;None; None
manifpourtous22;mh_flo;follow;1;None;None; None
PGannat;mh_flo;follow;1;None;None; None
TDarmendrail;mh_flo;follow;1;None;None; None
AllianceVITA63;mh_flo;follow;1;None;None; None
mh_flo;remseeks;follow;1;None;None; None
JstLangevin;mh_flo;follow;1;None;None; None
manifpourtous91;mh_flo;follow;1;None;None; None
Genethique;mh_flo;follow;1;None;None; None
eliot_meredith;mh_flo;follow;1;None;None; None
crist_va;mh_flo;follow;2;None;None; None
jylgallou;mh_flo;follow;1;None;None; None
manifpourtous11;mh_flo;follow;1;None;None; None
fredericmajau;mh_flo;follow;2;None;None; None
CollectifPeres;mh_flo;follow;2;None;None; None
jpwaec;mh_flo;follow;1;None;None; None
mh_flo;salefran;follow;1;None;None; None
kstelkeeper;mh_flo;follow;1;None;None; None
jaguard22222;mh_flo;follow;1;None;None; None
lmpt63;mh_flo;follow;1;None;None; None
annezda;mh_flo;follow;1;None;None; None
_Marie_Vince;mh_flo;follow;2;None;None; None
mehaud1;mh_flo;follow;1;None;None; None
ArmelJahan;mh_flo;follow;1;None;None; None
IsadBh;mh_flo;follow;2;None;None; None
CarolineRoux1;mh_flo;follow;1;None;None; None
C_Pantalon;mh_flo;follow;1;None;None; None
Sentinelles_fr;mh_flo;follow;1;None;None; None
Enfantdabord2;mh_flo;follow;1;None;None; None
PH_RG;mh_flo;follow;2;None;None; None
Dromard2;mh_flo;follow;1;None;None; None
FrkLaBaule;mh_flo;follow;2;None;None; None
VitaJeunes;mh_flo;follow;1;None;None; None
Le_blog_d_HB;mh_flo;follow;2;None;None; None
mh_flo;moniquepot1;follow;1;None;None; None
HeloisedArtagn;mh_flo;follow;1;None;None; None
manifpourtous83;mh_flo;follow;1;None;None; None
CyberManin;mh_flo;follow;1;None;None; None
Alis58805436;mh_flo;follow;2;None;None; None
alliancevita31;mh_flo;follow;1;None;None; None
J_Tiberghien;mh_flo;follow;1;None;None; None
dugbs78;mh_flo;follow;2;None;None; None
Contreinfo;mh_flo;follow;1;None;None; None
mh_flo;stanislasrig;follow;1;None;None; None
Daguethd;mh_flo;follow;1;None;None; None
Reagir33;mh_flo;follow;1;None;None; None
mh_flo;pauladusud;follow;1;None;None; None
Hervemanche;mh_flo;follow;1;None;None; None
lmptlr;mh_flo;follow;2;None;None; None
MaKarDoue;mh_flo;follow;2;None;None; None
IsaLPR;mh_flo;follow;2;None;None; None
Olfrance;mh_flo;follow;2;None;None; None
Sentinelles16;mh_flo;follow;1;None;None; None
le_Parisien;mh_flo;follow;1;None;None; None
LaManifPrTous37;mh_flo;follow;1;None;None; None
frantztoussaint;mh_flo;follow;1;None;None; None
GoutDe;mh_flo;follow;1;None;None; None
HenrideSoos;mh_flo;follow;1;None;None; None
cpdh_eu;mh_flo;follow;1;None;None; None
LMPTMaroc;mh_flo;follow;1;None;None; None
AudeMirkovic;mh_flo;follow;1;None;None; None
LMPT57;mh_flo;follow;1;None;None; None
ehavet;mh_flo;follow;1;None;None; None
mh_flo;partageetvaleur;follow;2;None;None; None
Valeurs;mh_flo;follow;1;None;None; None
buchermdm;mh_flo;follow;2;None;None; None
JeanMarcVILLER;mh_flo;follow;1;None;None; None
manifpourtous31;mh_flo;follow;1;None;None; None
MPTOnlacherien;mh_flo;follow;2;None;None; None
YvesPDB;mh_flo;follow;2;None;None; None
cadl83;mh_flo;follow;1;None;None; None
gregoire_jahan;mh_flo;follow;1;None;None; None
Prolotwitto;mh_flo;follow;1;None;None; None
mh_flo;pbaucheron;follow;1;None;None; None
DaViciDaVici;mh_flo;follow;2;None;None; None
OliberBox;mh_flo;follow;1;None;None; None
Thierry_Aubert_;mh_flo;follow;1;None;None; None
MereClarine;mh_flo;follow;1;None;None; None
josephinemd34;mh_flo;follow;2;None;None; None
Couramiaous;mh_flo;follow;1;None;None; None
erybbbs;mh_flo;follow;1;None;None; None
mh_flo;vandemeulebrou;follow;1;None;None; None
citoyenpourlenf;mh_flo;follow;1;None;None; None
FrancoisTaloi;mh_flo;follow;1;None;None; None
SALONJP;mh_flo;follow;1;None;None; None
mej31600;mh_flo;follow;2;None;None; None
mh_flo;mplecat22;follow;1;None;None; None
CMARTYLUSO1;mh_flo;follow;2;None;None; None
fxperes;mh_flo;follow;1;None;None; None
colerenoire;mh_flo;follow;2;None;None; None
justelebonsens;mh_flo;follow;1;None;None; None
SJallamion;mh_flo;follow;1;None;None; None
jylegis2017;mh_flo;follow;2;None;None; None
mh_flo;oliviertdb;follow;1;None;None; None
PIGNEM;mh_flo;follow;2;None;None; None
PhilippeOswald;mh_flo;follow;2;None;None; None
DejanteDu44;mh_flo;follow;2;None;None; None
FredRob_PCD92;mh_flo;follow;1;None;None; None
coolise;mh_flo;follow;1;None;None; None
AmadeusdeParis;abbe_jlm;follow;2;None;None; None
LaManifPourTous;abbe_jlm;follow;1;None;None; None
abbe_jlm;christineboutin;follow;1;None;None; None
abbe_jlm;procedit;follow;1;None;None; None
Valeurs;abbe_jlm;follow;1;None;None; None
PhilippeOswald;abbe_jlm;follow;1;None;None; None
LMPT75;abbe_jlm;follow;1;None;None; None
Sentinelles_fr;abbe_jlm;follow;1;None;None; None
InfoMdia;abbe_jlm;follow;1;None;None; None
PrintempsFrance;abbe_jlm;follow;1;None;None; None
Citadelle29;abbe_jlm;follow;2;None;None; None
CrocdeGang;abbe_jlm;follow;2;None;None; None
abbe_jlm;albdmt;follow;1;None;None; None
abbe_jlm;allianceVITA;follow;1;None;None; None
EtoileSauvage;journalPresent;follow;1;None;None; None
EtoileSauvage;LaManifPourTous;follow;1;None;None; None
EtoileSauvage;VitaJeunes;follow;1;None;None; None
EtoileSauvage;YvesPDB;follow;1;None;None; None
EtoileSauvage;SJallamion;follow;1;None;None; None
EtoileSauvage;Valeurs;follow;1;None;None; None
EtoileSauvage;albdmt;follow;1;None;None; None
EtoileSauvage;PhilippeOswald;follow;1;None;None; None
CarolineRoux1;EtoileSauvage;follow;1;None;None; None
EtoileSauvage;Sentinelles_fr;follow;1;None;None; None
EtoileSauvage;Le_petitnico;follow;1;None;None; None
EtoileSauvage;HenrideSoos;follow;1;None;None; None
AudeMirkovic;EtoileSauvage;follow;1;None;None; None
EtoileSauvage;beige_salon;follow;1;None;None; None
EtoileSauvage;fxperes;follow;1;None;None; None
EtoileSauvage;allianceVITA;follow;1;None;None; None
Bearnais_64300;cadl83;follow;2;None;None; None
Bearnais_64300;Prolotwitto;follow;2;None;None; None
Bearnais_64300;Le_blog_d_HB;follow;2;None;None; None
Bearnais_64300;HeloisedArtagn;follow;2;None;None; None
Bearnais_64300;manifpourtous45;follow;2;None;None; None
Bearnais_64300;dematkiki;follow;1;None;None; None
Bearnais_64300;allianceVITA;follow;1;None;None; None
Bearnais_64300;vandemeulebrou;follow;2;None;None; None
Bearnais_64300;manifpourtous92;follow;1;None;None; None
Bearnais_64300;ManifPourTous85;follow;1;None;None; None
Bearnais_64300;lmptlr;follow;2;None;None; None
Bearnais_64300;manifpourtous91;follow;2;None;None; None
Bearnais_64300;JuristePLE;follow;2;None;None; None
Bearnais_64300;christineboutin;follow;1;None;None; None
Bearnais_64300;manifpourtous11;follow;2;None;None; None
Bearnais_64300;ManifPourTous89;follow;1;None;None; None
Bearnais_64300;isabsavoie;follow;2;None;None; None
Bearnais_64300;PrintempsFrance;follow;1;None;None; None
AudeMirkovic;Bearnais_64300;follow;1;None;None; None
Bearnais_64300;LMPT57;follow;1;None;None; None
ArmelJahan;Bearnais_64300;follow;1;None;None; None
Bearnais_64300;Civitas_;follow;1;None;None; None
Bearnais_64300;Valeurs;follow;1;None;None; None
Bearnais_64300;CarolineRoux1;follow;2;None;None; None
Bearnais_64300;LMPT75;follow;1;None;None; None
Bearnais_64300;Sentinelles_fr;follow;1;None;None; None
Bearnais_64300;LMPT53;follow;2;None;None; None
Bearnais_64300;manifpourtous31;follow;1;None;None; None
Bearnais_64300;LMPT44;follow;2;None;None; None
ArjPascal;monde_madame;follow;1;None;None; None
VitaJeunes;monde_madame;follow;1;None;None; None
jbd2dms;monde_madame;follow;1;None;None; None
monde_madame;patricia691503;follow;1;None;None; None
YvesPDB;monde_madame;follow;1;None;None; None
Le_blog_d_HB;monde_madame;follow;1;None;None; None
Le_petitnico;monde_madame;follow;1;None;None; None
JEANNOTKZ;monde_madame;follow;1;None;None; None
AFCdu94;monde_madame;follow;1;None;None; None
allianceVITA;monde_madame;follow;1;None;None; None
PGannat;monde_madame;follow;1;None;None; None
SALONJP;monde_madame;follow;1;None;None; None
JuristePLE;monde_madame;follow;1;None;None; None
Genethique;monde_madame;follow;1;None;None; None
LaManifPourTous;monde_madame;follow;1;None;None; None
christineboutin;monde_madame;follow;1;None;None; None
jylgallou;monde_madame;follow;1;None;None; None
frantztoussaint;monde_madame;follow;1;None;None; None
AudeMirkovic;monde_madame;follow;1;None;None; None
fxperes;monde_madame;follow;1;None;None; None
albdmt;monde_madame;follow;1;None;None; None
AmadeusdeParis;monde_madame;follow;1;None;None; None
cpdh_eu;monde_madame;follow;1;None;None; None
ArdrB;monde_madame;follow;1;None;None; None
Valeurs;monde_madame;follow;1;None;None; None
jylegis2017;monde_madame;follow;1;None;None; None
PhilippeOswald;monde_madame;follow;1;None;None; None
monde_madame;veilleursdePau;follow;1;None;None; None
